"file","upr_euc","upr_cor","upr_cos","upr_seu"
"data/embeddings/baron-mouse/counts/fa/32.pkl",43.44603,0.921461526186257,0.96824634,43.4374944631766
"data/embeddings/baron-mouse/counts/fa/4.pkl",1.1852556,0.0566960758897557,0.15839297,1.18931431495123
"data/embeddings/baron-mouse/counts/fa/48.pkl",43.4585,0.984677284674382,1.0005261,43.4471193497013
"data/embeddings/baron-mouse/counts/fa/8.pkl",2.0872939,0.194920638963506,0.21247172,2.09565111226573
"data/embeddings/baron-mouse/counts/fa/96.pkl",43.465054,0.998165091967615,1.0005305,43.4538674173896
"data/embeddings/baron-mouse/counts/fica/16.pkl",0.33449286,0.274983502819199,0.31802922,14.5225391620067
"data/embeddings/baron-mouse/counts/fica/2.pkl",0.014275154,2,0.042173624,0.619778285220931
"data/embeddings/baron-mouse/counts/fica/32.pkl",0.98101544,0.814374693954689,0.79399204,42.5923424115437
"data/embeddings/baron-mouse/counts/fica/4.pkl",0.044295903,0.158275013572067,0.16984928,1.92317639105008
"data/embeddings/baron-mouse/counts/fica/48.pkl",0.98843664,0.827495759481225,0.8084431,42.9145473559481
"data/embeddings/baron-mouse/counts/fica/8.pkl",0.089157134,0.256131875920987,0.27312392,3.87089309369575
"data/embeddings/baron-mouse/counts/fica/96.pkl",0.99909866,0.94332235016905,0.93998307,43.3774537096351
"data/embeddings/baron-mouse/counts/grp/16.pkl",135726.72,0.323717992400383,0.40577,3.35382993459325
"data/embeddings/baron-mouse/counts/grp/2.pkl",79195.016,2,0.005572021,0.873881015660011
"data/embeddings/baron-mouse/counts/grp/32.pkl",165112,0.617168827942421,0.6169615,7.32528833264163
"data/embeddings/baron-mouse/counts/grp/4.pkl",91320.445,0.0746671597534803,0.14846492,1.01160842031585
"data/embeddings/baron-mouse/counts/grp/48.pkl",160707.22,0.471715584057144,0.45814455,8.19797544874141
"data/embeddings/baron-mouse/counts/grp/8.pkl",109766.88,0.252607184523115,0.24608785,1.6412603844832
"data/embeddings/baron-mouse/counts/grp/96.pkl",172481.77,0.693100649558915,0.68578434,15.0207486914329
