dataset,count,method,dimensions,rho.euclidean
baron-mouse,counts,phate,4,0.8385401554846185
baron-mouse,counts,phate,32,0.8397073756575794
baron-mouse,counts,phate,2,0.8180819471738642
baron-mouse,counts,phate,16,0.839608485193451
baron-mouse,counts,phate,96,0.8401464952678389
baron-mouse,counts,phate,8,0.8395850191629496
baron-mouse,counts,phate,48,0.8393942699436381
baron-mouse,counts,kpca-rbf,4,-0.01423828433865081
baron-mouse,counts,kpca-rbf,32,-0.016059556600034084
baron-mouse,counts,kpca-rbf,2,-0.007682847834440965
baron-mouse,counts,kpca-rbf,16,-0.018022503278004892
baron-mouse,counts,kpca-rbf,96,-0.007639791241616736
baron-mouse,counts,kpca-rbf,8,-0.026914448863489544
baron-mouse,counts,kpca-rbf,48,-0.01032573586958136
baron-mouse,counts,isomap,4,0.9409956744398486
baron-mouse,counts,isomap,32,0.9467787289667113
baron-mouse,counts,isomap,2,0.9238254212533014
baron-mouse,counts,isomap,16,0.9472560867851074
baron-mouse,counts,isomap,96,0.9464568515743997
baron-mouse,counts,isomap,8,0.9501666195348785
baron-mouse,counts,isomap,48,0.946802678864897
baron-mouse,counts,saucie,4,-0.0033757893326208928
baron-mouse,counts,saucie,32,-0.009318210265482713
baron-mouse,counts,saucie,2,0.0029000534545379295
baron-mouse,counts,saucie,16,0.0047327293568050054
baron-mouse,counts,saucie,96,-0.0010811126639116134
baron-mouse,counts,saucie,8,-0.012922889831397838
baron-mouse,counts,saucie,48,-0.003917141736868304
baron-mouse,counts,bd,4,0.5295970234743366
baron-mouse,counts,bd,32,0.6039128317241903
baron-mouse,counts,bd,2,0.5399155529399969
baron-mouse,counts,bd,16,0.5960891468880654
baron-mouse,counts,bd,96,0.4564374698441496
baron-mouse,counts,bd,8,0.765622306615911
baron-mouse,counts,bd,48,0.5661562467469077
baron-mouse,counts,lda,4,0.5393223051721402
baron-mouse,counts,lda,32,0.33597208758833946
baron-mouse,counts,lda,2,0.5697048881508429
baron-mouse,counts,lda,16,0.5914551602443383
baron-mouse,counts,lda,96,0.3327471173727068
baron-mouse,counts,lda,8,0.6839079633450719
baron-mouse,counts,lda,48,0.3878455029270053
baron-mouse,counts,spectral,4,0.6980276464950993
baron-mouse,counts,spectral,32,0.04012836033350727
baron-mouse,counts,spectral,2,0.8453670138466426
baron-mouse,counts,spectral,16,0.208095006511579
baron-mouse,counts,spectral,96,-0.0847585880870669
baron-mouse,counts,spectral,8,0.3973714608732718
baron-mouse,counts,spectral,48,0.007855593898753859
baron-mouse,counts,grp,4,0.815044847391527
baron-mouse,counts,grp,32,0.9862726578781255
baron-mouse,counts,grp,2,0.6362604936238554
baron-mouse,counts,grp,16,0.9611095524625611
baron-mouse,counts,grp,96,0.9922911536997195
baron-mouse,counts,grp,8,0.9716685138716872
baron-mouse,counts,grp,48,0.994663620046696
baron-mouse,counts,fa,4,0.32236387084649304
baron-mouse,counts,fa,32,0.35375283554823533
baron-mouse,counts,fa,2,0.12034280071008017
baron-mouse,counts,fa,16,0.39681669764154404
baron-mouse,counts,fa,96,0.1615012166185454
baron-mouse,counts,fa,8,0.45616622153663916
baron-mouse,counts,fa,48,0.3103775630700302
baron-mouse,counts,mctsne,4,0.8042329829903357
baron-mouse,counts,mctsne,32,nan
baron-mouse,counts,mctsne,2,0.7949359079788363
baron-mouse,counts,mctsne,16,0.8104760238513017
baron-mouse,counts,mctsne,96,0.6341339766145011
baron-mouse,counts,mctsne,8,0.794418135526054
baron-mouse,counts,mctsne,48,nan
baron-mouse,counts,nmf,4,0.9357703945654212
baron-mouse,counts,nmf,32,0.8596959683996066
baron-mouse,counts,nmf,2,0.8678374958966625
baron-mouse,counts,nmf,16,0.8948353026970992
baron-mouse,counts,nmf,96,0.8669773004096966
baron-mouse,counts,nmf,8,0.9348667943421828
baron-mouse,counts,nmf,48,0.8286462788253478
baron-mouse,counts,kpca-pol,4,0.7293156809320513
baron-mouse,counts,kpca-pol,32,0.7629987562033919
baron-mouse,counts,kpca-pol,2,0.6993229374157748
baron-mouse,counts,kpca-pol,16,0.7631110967844318
baron-mouse,counts,kpca-pol,96,0.7630395182676455
baron-mouse,counts,kpca-pol,8,0.7621276240602293
baron-mouse,counts,kpca-pol,48,0.763029836847537
baron-mouse,counts,vasc,4,0.20551325050124547
baron-mouse,counts,vasc,32,0.17485115165558132
baron-mouse,counts,vasc,2,0.10115767491003311
baron-mouse,counts,vasc,16,0.13377216418787996
baron-mouse,counts,vasc,96,0.2116683502534913
baron-mouse,counts,vasc,8,0.12340252408293592
baron-mouse,counts,vasc,48,0.19088783247619454
baron-mouse,counts,kpca-cos,4,0.7666182594563682
baron-mouse,counts,kpca-cos,32,0.737673191847383
baron-mouse,counts,kpca-cos,2,0.7776062198547862
baron-mouse,counts,kpca-cos,16,0.7459554456532054
baron-mouse,counts,kpca-cos,96,0.7276024194581577
baron-mouse,counts,kpca-cos,8,0.7540590159243957
baron-mouse,counts,kpca-cos,48,0.7339287155830042
baron-mouse,counts,pca,4,0.9930296948326215
baron-mouse,counts,pca,32,0.9996643558734986
baron-mouse,counts,pca,2,0.9244616678929672
baron-mouse,counts,pca,16,0.9991707211268023
baron-mouse,counts,pca,96,0.9998789470233099
baron-mouse,counts,pca,8,0.9968091426882257
baron-mouse,counts,pca,48,0.9997778736626236
baron-mouse,counts,pmf,4,0.6909685035770904
baron-mouse,counts,pmf,32,0.4429659229013511
baron-mouse,counts,pmf,2,0.4696562492696003
baron-mouse,counts,pmf,16,0.5393664367031088
baron-mouse,counts,pmf,96,0.2699977011452522
baron-mouse,counts,pmf,8,0.7205843060681417
baron-mouse,counts,pmf,48,0.3644686163544303
baron-mouse,counts,snmf,4,0.8677185958720378
baron-mouse,counts,snmf,32,0.6226567349816426
baron-mouse,counts,snmf,2,0.8475178078320458
baron-mouse,counts,snmf,16,0.6794982798319507
baron-mouse,counts,snmf,8,0.8115548467535982
baron-mouse,counts,snmf,48,0.22218079059422224
baron-mouse,counts,ipca,4,0.9930296948326215
baron-mouse,counts,ipca,32,0.9996646158386094
baron-mouse,counts,ipca,2,0.9244616678929672
baron-mouse,counts,ipca,16,0.9991707201921486
baron-mouse,counts,ipca,96,0.9998791648415788
baron-mouse,counts,ipca,8,0.9968091428096726
baron-mouse,counts,ipca,48,0.9997778799260721
baron-mouse,counts,icm,4,0.06479474961901985
baron-mouse,counts,icm,32,0.35846371523798815
baron-mouse,counts,icm,2,0.036631787328002055
baron-mouse,counts,icm,16,0.3555958875727335
baron-mouse,counts,icm,96,0.2905769264270251
baron-mouse,counts,icm,8,0.16860069706140265
baron-mouse,counts,icm,48,0.4003435153967647
baron-mouse,counts,ivis,4,0.584578405620393
baron-mouse,counts,ivis,32,0.3900382682410485
baron-mouse,counts,ivis,2,0.6071138285927088
baron-mouse,counts,ivis,16,0.47152589426074387
baron-mouse,counts,ivis,96,0.3846600895283449
baron-mouse,counts,ivis,8,0.4553044192061597
baron-mouse,counts,ivis,48,0.4341803203337074
baron-mouse,logcounts,spca,4,0.6718158618353609
baron-mouse,logcounts,spca,32,0.7378057865315796
baron-mouse,logcounts,spca,2,0.6666448680269722
baron-mouse,logcounts,spca,16,0.7232553559747392
baron-mouse,logcounts,spca,96,0.833079460204975
baron-mouse,logcounts,spca,8,0.6824091014619322
baron-mouse,logcounts,spca,48,0.7717189597130691
baron-mouse,logcounts,tsvd,4,0.691207530204768
baron-mouse,logcounts,tsvd,32,0.7811710543167486
baron-mouse,logcounts,tsvd,2,0.6683337014590846
baron-mouse,logcounts,tsvd,16,0.7473443700444872
baron-mouse,logcounts,tsvd,96,0.8778641383988153
baron-mouse,logcounts,tsvd,8,0.7189604753086741
baron-mouse,logcounts,tsvd,48,0.8111013075727697
baron-mouse,logcounts,spca-batch,4,0.6086300858708903
baron-mouse,logcounts,spca-batch,32,0.6650002815344827
baron-mouse,logcounts,spca-batch,2,0.6661897804661879
baron-mouse,logcounts,spca-batch,16,0.6662812033161101
baron-mouse,logcounts,spca-batch,96,0.6796246645590235
baron-mouse,logcounts,spca-batch,8,0.6332747495936674
baron-mouse,logcounts,spca-batch,48,0.6467264523373988
baron-mouse,logcounts,zifa,4,0.48602155311035605
baron-mouse,logcounts,zifa,32,0.4922404987772539
baron-mouse,logcounts,zifa,2,0.5311304890774682
baron-mouse,logcounts,zifa,16,0.4962729784337101
baron-mouse,logcounts,zifa,8,0.49171394520048156
baron-mouse,logcounts,nsnmf,4,0.6385805487484547
baron-mouse,logcounts,nsnmf,32,0.7716490778367067
baron-mouse,logcounts,nsnmf,2,0.420055839820367
baron-mouse,logcounts,nsnmf,16,0.7311161218592515
baron-mouse,logcounts,nsnmf,96,0.7125821586455927
baron-mouse,logcounts,nsnmf,8,0.7237997284468778
baron-mouse,logcounts,nsnmf,48,0.748847992048374
baron-mouse,logcounts,vpac,4,0.3454738070236074
baron-mouse,logcounts,vpac,32,0.7014934073313757
baron-mouse,logcounts,vpac,2,0.3617481461470394
baron-mouse,logcounts,vpac,16,0.6361226964800223
baron-mouse,logcounts,vpac,96,0.7318854913504099
baron-mouse,logcounts,vpac,8,0.49221126978955376
baron-mouse,logcounts,vpac,48,0.7032405483496418
baron-mouse,logcounts,umap,4,0.268382610256079
baron-mouse,logcounts,umap,32,0.30763591152021413
baron-mouse,logcounts,umap,2,0.15233677163902878
baron-mouse,logcounts,umap,16,0.3017228212318029
baron-mouse,logcounts,umap,96,0.31305642847319126
baron-mouse,logcounts,umap,8,0.2991651372202038
baron-mouse,logcounts,umap,48,0.3066253592973465
baron-mouse,logcounts,kpca-sig,4,0.1279102329196238
baron-mouse,logcounts,kpca-sig,32,-0.0452579152557685
baron-mouse,logcounts,kpca-sig,2,0.1394572433530296
baron-mouse,logcounts,kpca-sig,16,0.020535925170517663
baron-mouse,logcounts,kpca-sig,96,-0.1600057915922587
baron-mouse,logcounts,kpca-sig,8,0.08389082878877224
baron-mouse,logcounts,kpca-sig,48,-0.08820228216775085
baron-mouse,logcounts,nmf2,4,0.6620159209738835
baron-mouse,logcounts,nmf2,32,0.7400250411321111
baron-mouse,logcounts,nmf2,2,0.6487001932195074
baron-mouse,logcounts,nmf2,16,0.7125255784030075
baron-mouse,logcounts,nmf2,96,0.7445694362262107
baron-mouse,logcounts,nmf2,8,0.6834991275806206
baron-mouse,logcounts,nmf2,48,0.7263867420416322
baron-mouse,logcounts,srp,4,0.13789476526055064
baron-mouse,logcounts,srp,32,0.4790904811742099
baron-mouse,logcounts,srp,2,0.13166627266296924
baron-mouse,logcounts,srp,16,0.3625694698273229
baron-mouse,logcounts,srp,96,0.6800820584411206
baron-mouse,logcounts,srp,8,0.2221919577430343
baron-mouse,logcounts,srp,48,0.5785156745683909
baron-mouse,logcounts,psmf,4,0.6899352888418743
baron-mouse,logcounts,psmf,32,0.7781784617184577
baron-mouse,logcounts,psmf,2,0.5744391016307869
baron-mouse,logcounts,psmf,16,0.770807737696216
baron-mouse,logcounts,psmf,96,0.7347964392964301
baron-mouse,logcounts,psmf,8,0.7457762866028534
baron-mouse,logcounts,psmf,48,0.7766519189767054
baron-mouse,logcounts,fica,4,0.6307578595649036
baron-mouse,logcounts,fica,32,0.6417327081637021
baron-mouse,logcounts,fica,2,0.6837983970262076
baron-mouse,logcounts,fica,16,0.5218220272893855
baron-mouse,logcounts,fica,96,0.7943278926845547
baron-mouse,logcounts,fica,8,0.5671276469532129
baron-mouse,logcounts,fica,48,0.72374774429399
baron-mouse,logcounts,lle,4,0.3136854110962792
baron-mouse,logcounts,lle,32,0.28233089140612394
baron-mouse,logcounts,lle,2,0.2988566013691089
baron-mouse,logcounts,lle,16,0.21011148603569121
baron-mouse,logcounts,lle,96,0.30187783005339663
baron-mouse,logcounts,lle,8,0.21309032994597993
baron-mouse,logcounts,lle,48,0.27597014971343387
baron-mouse,logcounts,lsnmf,4,0.6363419024413193
baron-mouse,logcounts,lsnmf,32,0.7464221266549149
baron-mouse,logcounts,lsnmf,2,0.6319931527970041
baron-mouse,logcounts,lsnmf,16,0.13619940671580696
baron-mouse,logcounts,lsnmf,96,-0.0005216634583851669
baron-mouse,logcounts,lsnmf,8,0.45963415162883736
baron-mouse,logcounts,lsnmf,48,0.7437101166933082
baron-mouse,logcounts,phate,4,0.6286058897411478
baron-mouse,logcounts,phate,32,0.6175479057985401
baron-mouse,logcounts,phate,2,0.6141723412811939
baron-mouse,logcounts,phate,16,0.6186945579914672
baron-mouse,logcounts,phate,96,0.6140284663206574
baron-mouse,logcounts,phate,8,0.6105799068707964
baron-mouse,logcounts,phate,48,0.6107682969993361
baron-mouse,logcounts,kpca-rbf,4,-0.1394533514340021
baron-mouse,logcounts,kpca-rbf,32,-0.2863464196198153
baron-mouse,logcounts,kpca-rbf,2,-0.18138294568855812
baron-mouse,logcounts,kpca-rbf,16,-0.17406951566523585
baron-mouse,logcounts,kpca-rbf,96,-0.6507126686294825
baron-mouse,logcounts,kpca-rbf,8,-0.06947416987245951
baron-mouse,logcounts,kpca-rbf,48,-0.44378975059895714
baron-mouse,logcounts,isomap,4,0.42626914140912564
baron-mouse,logcounts,isomap,32,0.4634494767394984
baron-mouse,logcounts,isomap,2,0.41484703936679507
baron-mouse,logcounts,isomap,16,0.4688477698644656
baron-mouse,logcounts,isomap,96,0.43828473467333057
baron-mouse,logcounts,isomap,8,0.45622199933563273
baron-mouse,logcounts,isomap,48,0.45163089137765106
baron-mouse,logcounts,saucie,4,-0.0012003099552496993
baron-mouse,logcounts,saucie,32,0.005093857250390713
baron-mouse,logcounts,saucie,2,-0.008770376902237727
baron-mouse,logcounts,saucie,16,0.010590422676771872
baron-mouse,logcounts,saucie,96,-0.010812357933956318
baron-mouse,logcounts,saucie,8,-0.007192210559918043
baron-mouse,logcounts,saucie,48,0.010326487252022135
baron-mouse,logcounts,bd,4,0.6090743509671974
baron-mouse,logcounts,bd,32,-0.11507305990997364
baron-mouse,logcounts,bd,2,0.5900856279191188
baron-mouse,logcounts,bd,16,0.2803413768049896
baron-mouse,logcounts,bd,96,-0.03716486735338592
baron-mouse,logcounts,bd,8,0.30214694310462875
baron-mouse,logcounts,bd,48,0.023984809822911585
baron-mouse,logcounts,lda,4,0.38416291539181285
baron-mouse,logcounts,lda,32,0.14302086814760187
baron-mouse,logcounts,lda,2,0.2918890336349067
baron-mouse,logcounts,lda,16,0.1685760583267939
baron-mouse,logcounts,lda,96,0.021158008042181393
baron-mouse,logcounts,lda,8,0.34648606721903197
baron-mouse,logcounts,lda,48,0.08492878165721325
baron-mouse,logcounts,spectral,4,0.541872543317252
baron-mouse,logcounts,spectral,32,0.4938150154981095
baron-mouse,logcounts,spectral,2,0.35970684969646394
baron-mouse,logcounts,spectral,16,0.4990342517924636
baron-mouse,logcounts,spectral,96,0.3416457169462642
baron-mouse,logcounts,spectral,8,0.5173405390036082
baron-mouse,logcounts,spectral,48,0.4433008921651855
baron-mouse,logcounts,grp,4,0.14057500125790628
baron-mouse,logcounts,grp,32,0.5036737876453911
baron-mouse,logcounts,grp,2,0.11069868717891289
baron-mouse,logcounts,grp,16,0.34963065096926443
baron-mouse,logcounts,grp,96,0.6958675073030556
baron-mouse,logcounts,grp,8,0.253207240254561
baron-mouse,logcounts,grp,48,0.5417839855481683
baron-mouse,logcounts,fa,4,0.7085692610010752
baron-mouse,logcounts,fa,32,0.7094322404425661
baron-mouse,logcounts,fa,2,0.7145282148407981
baron-mouse,logcounts,fa,16,0.6288871748848793
baron-mouse,logcounts,fa,96,0.7162165566912952
baron-mouse,logcounts,fa,8,0.6600361632401692
baron-mouse,logcounts,fa,48,0.7333580142514343
baron-mouse,logcounts,mctsne,4,0.5351482574258847
baron-mouse,logcounts,mctsne,32,nan
baron-mouse,logcounts,mctsne,2,0.5166101824754705
baron-mouse,logcounts,mctsne,96,nan
baron-mouse,logcounts,mctsne,8,0.5905640972918773
baron-mouse,logcounts,mctsne,48,nan
baron-mouse,logcounts,nmf,4,0.6379229148013887
baron-mouse,logcounts,nmf,32,0.5955498824131288
baron-mouse,logcounts,nmf,2,0.6450090376975448
baron-mouse,logcounts,nmf,16,0.5235432889566617
baron-mouse,logcounts,nmf,96,0.6521121157541813
baron-mouse,logcounts,nmf,8,0.6326209635054151
baron-mouse,logcounts,nmf,48,0.664977023092776
baron-mouse,logcounts,kpca-pol,4,0.76437243576554
baron-mouse,logcounts,kpca-pol,32,0.8037778555286026
baron-mouse,logcounts,kpca-pol,2,0.6997064121412016
baron-mouse,logcounts,kpca-pol,16,0.7949856384077858
baron-mouse,logcounts,kpca-pol,96,0.8118545110792965
baron-mouse,logcounts,kpca-pol,8,0.7808188786598209
baron-mouse,logcounts,kpca-pol,48,0.8088743678075478
baron-mouse,logcounts,vasc,4,0.44802791637354367
baron-mouse,logcounts,vasc,32,0.3639752983694467
baron-mouse,logcounts,vasc,2,0.7379914171530056
baron-mouse,logcounts,vasc,16,0.33725978854955596
baron-mouse,logcounts,vasc,96,nan
baron-mouse,logcounts,vasc,8,0.4053318958682799
baron-mouse,logcounts,vasc,48,nan
baron-mouse,logcounts,kpca-cos,4,0.5179003585718638
baron-mouse,logcounts,kpca-cos,32,0.43940644117978866
baron-mouse,logcounts,kpca-cos,2,0.48076591342916125
baron-mouse,logcounts,kpca-cos,16,0.4882569239739363
baron-mouse,logcounts,kpca-cos,96,0.18376932243171953
baron-mouse,logcounts,kpca-cos,8,0.5057672522469336
baron-mouse,logcounts,kpca-cos,48,0.37190940961836083
baron-mouse,logcounts,pca,4,0.6927936661565067
baron-mouse,logcounts,pca,32,0.7814874400441393
baron-mouse,logcounts,pca,2,0.6687089426320885
baron-mouse,logcounts,pca,16,0.7469025645660538
baron-mouse,logcounts,pca,96,0.882226488126418
baron-mouse,logcounts,pca,8,0.7207667129401683
baron-mouse,logcounts,pca,48,0.8140533511186062
baron-mouse,logcounts,pmf,4,0.6926577219684306
baron-mouse,logcounts,pmf,32,0.7312826290554424
baron-mouse,logcounts,pmf,2,0.6633482257248939
baron-mouse,logcounts,pmf,16,0.7417779848123542
baron-mouse,logcounts,pmf,96,0.6938544774902935
baron-mouse,logcounts,pmf,8,0.7421876028292549
baron-mouse,logcounts,pmf,48,0.72979101090644
baron-mouse,logcounts,snmf,4,0.6467325738020724
baron-mouse,logcounts,snmf,32,0.6290937759055005
baron-mouse,logcounts,snmf,2,0.6411345830057857
baron-mouse,logcounts,snmf,16,0.6326533005074609
baron-mouse,logcounts,snmf,96,0.6039657281411971
baron-mouse,logcounts,snmf,8,0.7447246376060156
baron-mouse,logcounts,snmf,48,0.6801570964804363
baron-mouse,logcounts,ipca,4,0.692793668162836
baron-mouse,logcounts,ipca,32,0.7816619261550102
baron-mouse,logcounts,ipca,2,0.6687089426590298
baron-mouse,logcounts,ipca,16,0.7469871513545104
baron-mouse,logcounts,ipca,96,0.8872713303579274
baron-mouse,logcounts,ipca,8,0.7207664301407545
baron-mouse,logcounts,ipca,48,0.8150935624059197
baron-mouse,logcounts,icm,4,0.6451727687826787
baron-mouse,logcounts,icm,32,0.7889892876920024
baron-mouse,logcounts,icm,2,0.6407195793031106
baron-mouse,logcounts,icm,16,0.7229172025270671
baron-mouse,logcounts,icm,96,0.7139850152013135
baron-mouse,logcounts,icm,8,0.6445089985502047
baron-mouse,logcounts,icm,48,0.7645648664438917
baron-mouse,logcounts,ivis,4,0.3712220120451295
baron-mouse,logcounts,ivis,32,0.4195311950829084
baron-mouse,logcounts,ivis,2,0.4170273107201253
