"dataset","count_type","method","dims","rho.euclidean","rho.seuclidean","rho.correlation","rho.cosine"
"fan","lognormcounts","tsvd",96,1,0.248107910402043,0.909106698826205,1
"fan","lognormcounts","umap",2,0.71573139498384,0.259912388733799,0.760578914042328,0.645382419217983
"fan","lognormcounts","umap",4,0.640617681167089,0.0525807097924957,0.313176243503058,0.151375209828632
"fan","lognormcounts","umap",8,0.646147677870529,0.204231242947146,0.490583402388601,0.320921790787977
"fan","lognormcounts","umap",16,0.647730344101935,0.256923142338737,0.391723975486199,0.200023744182262
"fan","lognormcounts","umap",32,0.652379517729492,0.132358573532017,0.401294112648976,0.23901355300609
"fan","lognormcounts","umap",48,0.575768002948909,-0.0168219372606918,0.330376987286406,0.143114954379751
"fan","lognormcounts","vasc",2,0.739016759346147,0.522787733576462,0.0357961155595616,0.451582668663214
"fan","lognormcounts","vasc",4,0.72332737872496,0.787664973916904,0.536012485587885,0.636596348317913
"fan","lognormcounts","vasc",8,0.680538714738406,0.706997358715063,0.637367392243872,0.517272344749185
"fan","lognormcounts","vasc",16,0.651425164047398,0.79017291182757,0.352373210833067,0.337750374182438
"fan","lognormcounts","vasc",32,0.662061223853555,0.73793440861763,0.441326544954955,0.407702730425324
"fan","lognormcounts","vasc",48,0.636866958798251,0.66952329152535,0.611461744046664,0.490762322729641
"fan","lognormcounts","vasc",96,0.565436178302101,0.486986905696044,0.412661151845965,0.3139409872481
"fan","lognormcounts","vpac",2,0.782448856922089,0.286167079851319,0.675246708978148,0.503437580766454
"fan","lognormcounts","vpac",4,0.736501119896642,0.0179099492403661,0.34653809020124,0.326943680424123
"fan","lognormcounts","vpac",8,0.773297603656585,0.622487197255597,0.655499213650269,0.465173461416385
"fan","lognormcounts","vpac",16,0.861918401284073,0.810883360182125,0.739039808031059,0.564178194981077
"fan","lognormcounts","vpac",32,0.863076415315221,0.873289167711453,0.748061061603265,0.572299923650927
"fan","lognormcounts","vpac",48,0.930286416995115,0.752965519235463,0.795221863897881,0.62454197608598
"fan","normcounts","bd",2,0.441003983740731,-0.232389782151748,-0.096951650159504,-0.0907283576545028
"fan","normcounts","bd",4,0.489316267011841,-0.157980114709399,0.0294192959465734,0.0884416134351801
"fan","normcounts","bd",8,0.670403067707494,0.100333757262476,0.237724582417068,0.32895267194032
"fan","normcounts","bd",16,0.566114592137495,0.357921717250076,0.473003408277469,0.528741365984032
"fan","normcounts","bd",32,0.702658977562477,0.748330968074921,0.239740296669015,0.336268502782914
"fan","normcounts","bd",48,0.182766339251157,0.651691336476463,0.235548418628707,0.264156401109566
"fan","normcounts","bd",96,0.597086382862245,0.588040965620739,0.627587636800195,0.693803710755589
"fan","normcounts","fa",2,0.471723127757611,0.113006983522938,0.663510881449361,0.54371354171277
"fan","normcounts","fa",4,0.440400033053147,0.160457681758505,0.58346879887024,0.568694230718163
"fan","normcounts","fa",8,0.576667158216309,0.225445046565736,0.472020843180133,0.349279829516577
"fan","normcounts","fa",16,0.545152308083343,0.660361202171547,0.206192132067068,0.217950944675083
"fan","normcounts","fa",32,0.328970341463908,0.856693253714613,-0.063528185832612,0.0609287036911844
"fan","normcounts","fa",48,0.310141384884051,0.682984219602851,-0.184751992697181,-0.102359838315834
"fan","normcounts","fa",96,0.0329265857315265,NA,0.00817334624591444,0.0322796990257104
"fan","normcounts","fica",2,0.679603678130441,-0.171590558910425,0.278224098134816,0.306166705073036
"fan","normcounts","fica",4,0.756216097543941,-0.091651708204719,0.37558752868197,0.387613419567871
"fan","normcounts","fica",8,0.839391097419919,0.188972674298202,0.544403718265015,0.491053405393344
"fan","normcounts","fica",16,0.81606657971815,0.39643333273673,0.337139027148034,0.260840902014345
"fan","normcounts","fica",32,0.459766292949515,0.795573831761428,0.0368339846852456,0.0164464258391176
"fan","normcounts","fica",48,0.355961580775014,0.750441138648807,0.015130839101503,0.0191375227337657
"fan","normcounts","fica",96,0.673698359686522,0.0617704269274007,0.0691199042781647,0.213894156051902
"fan","normcounts","grp",2,0.625956049868814,0.0902787976514173,0.337536645529867,0.301510802630206
"fan","normcounts","grp",4,0.817016585325901,0.226186191401065,0.289634016892123,0.277231027829329
"fan","normcounts","grp",8,0.867013523678475,0.398652009408571,0.560084260476695,0.577412155036962
"fan","normcounts","grp",16,0.893473575672495,0.348332087922927,0.527837569609314,0.514734005579348
"fan","normcounts","grp",32,0.972234270889701,0.310518481845039,0.647620564952011,0.619653068655899
"fan","normcounts","grp",48,0.974752593840345,0.352189910804167,0.463343193264706,0.470968089997941
"fan","normcounts","grp",96,0.987438944573531,0.358444909995348,0.722679656692781,0.728594307203417
"fan","normcounts","icm",2,0.518743895907643,-0.321472531914462,NA,NA
"fan","normcounts","icm",4,0.128719976362515,-0.214002150068616,NA,NA
"fan","normcounts","icm",8,0.506902568761636,-0.212338155088481,NA,NA
"fan","normcounts","icm",16,0.466206340640206,0.00978378616695652,0.0695171642465539,0.182842946090079
"fan","normcounts","icm",32,0.516584499085786,0.0538823513218778,0.0203081591116086,0.206062801225167
"fan","normcounts","icm",48,0.271468727715511,0.254082936648557,0.000591706714731025,0.302761287078847
"fan","normcounts","icm",96,0.540852845600658,-0.0564440382891232,0.0119095422041897,0.482221202409254
"fan","normcounts","ipca",2,0.672140851734264,-0.171590558910425,0.204217615671162,0.308723150276161
"fan","normcounts","ipca",4,0.744952142243702,-0.091651708204719,0.349217306493426,0.372873860952863
"fan","normcounts","ipca",8,0.906823376162028,0.188972674298202,0.501398476160442,0.502856728615864
"fan","normcounts","ipca",16,0.97421185316193,0.39643333273673,0.476308594071075,0.486047341920991
"fan","normcounts","ipca",32,0.999024109002236,0.795573831761428,0.457715043889774,0.480238545620687
"fan","normcounts","ipca",48,0.999994240260581,0.750448802494608,0.459683013221356,0.484383612555254
"fan","normcounts","isomap",2,0.597674249565655,0.0105600353799016,0.275101013703891,0.564390313161543
"fan","normcounts","isomap",4,0.612530510690573,0.175471858474947,0.552191402718938,0.537149262631764
"fan","normcounts","isomap",8,0.630828208214981,0.195846872834778,0.484158093891753,0.473514254728871
"fan","normcounts","isomap",16,0.647320412856954,0.611096784243979,0.439342243594688,0.43444574405717
"fan","normcounts","isomap",32,0.650215549462848,0.703076553198787,0.41794666225958,0.413786834244889
"fan","normcounts","isomap",48,NA,NA,NA,NA
"fan","normcounts","isomap",96,NA,NA,NA,NA
"fan","normcounts","kpca-cos",2,0.230495345858187,-0.189468757237671,0.208518305100532,0.434958442331062
"fan","normcounts","kpca-cos",4,0.197642586197656,-0.205089850232671,0.440258085934874,0.51911580668014
"fan","normcounts","kpca-cos",8,0.244822795543331,0.359237183613149,0.514941722185675,0.525378323808586
"fan","normcounts","kpca-cos",16,0.461464540626918,0.815602264714463,0.505161845151552,0.505407759396437
"fan","normcounts","kpca-cos",32,0.474329944234731,0.847815419720978,0.482289106478504,0.480691918700153
"fan","normcounts","kpca-cos",48,0.597320674276413,0.723424023674924,0.49599565698382,0.482404386380197
"fan","normcounts","kpca-cos",96,0.59730235424394,NA,0.501181304681047,0.482628426503877
"fan","normcounts","kpca-pol",2,0.769750164566437,-0.10149802232015,-0.00200125532773206,0.190700960345264
"fan","normcounts","kpca-pol",4,0.795822609461313,-0.0205455449601101,0.069975131349295,0.290418580459754
"fan","normcounts","kpca-pol",8,0.800115605764088,-0.0433138641900865,0.109742518369641,0.29186852950363
"fan","normcounts","kpca-pol",16,0.852611464879864,0.0101639399117526,0.123715961119461,0.318729957638861
"fan","normcounts","kpca-pol",32,0.900154113458282,0.262583531420382,0.170029214779601,0.357094406129404
"fan","normcounts","kpca-pol",48,0.901007491138732,0.268813714001568,0.168672248381461,0.357587191535982
"fan","normcounts","kpca-pol",96,0.900819664297534,NA,0.167359971335782,0.357446107709875
"fan","normcounts","kpca-rbf",2,-0.182760870112903,0.0251572310373134,-0.00199686456784355,0.0321466413849327
"fan","normcounts","kpca-rbf",4,-0.140669301174963,0.0725619425503625,-0.0125078243451892,-7.41409902500999e-05
"fan","normcounts","kpca-rbf",8,-0.145050449335061,0.0440263161120083,-0.00357401983752987,0.00738486260230985
"fan","normcounts","kpca-rbf",16,-0.136650346634907,0.120872826315441,0.0326513852118587,0.0287410997009556
"fan","normcounts","kpca-rbf",32,-0.232940515133001,0.192697817684951,0.149405036062267,0.147077803440387
"fan","normcounts","kpca-rbf",48,-0.420278692840453,0.154783764523857,0.101678395605313,0.109194707206802
"fan","normcounts","kpca-rbf",96,0.0666526955191392,NA,-0.00211615160791692,-0.0215727301033529
"fan","normcounts","kpca-sig",2,NA,NA,NA,NA
"fan","normcounts","kpca-sig",4,NA,NA,NA,NA
"fan","normcounts","kpca-sig",8,NA,NA,NA,NA
"fan","normcounts","kpca-sig",16,NA,NA,NA,NA
"fan","normcounts","kpca-sig",32,NA,NA,NA,NA
"fan","normcounts","kpca-sig",48,NA,NA,NA,NA
"fan","normcounts","kpca-sig",96,NA,NA,NA,NA
"fan","normcounts","lda",2,0.228184602116666,0.443994858231863,0.733711888325759,0.748063340184671
"fan","normcounts","lda",4,0.389137198330456,0.69724610164008,0.747897086661683,0.786290865654833
"fan","normcounts","lda",8,0.444558035995247,0.658177721070156,0.697710997846098,0.71774348827231
"fan","normcounts","lda",16,0.278564652509583,0.651670506817187,0.409435763913376,0.78005158085575
"fan","normcounts","lda",32,0.259948933958198,0.679665739109898,0.534397650777177,0.752164948285638
"fan","normcounts","lda",48,0.295862397502902,0.66970409895011,0.481293307477044,0.784224860421464
"fan","normcounts","lda",96,0.284545479836267,0.439130244572859,0.489730457570139,0.77139336474128
"fan","normcounts","lle",2,0.113880755984271,-0.357133381425678,-0.170722909574026,-0.0383850325721213
"fan","normcounts","lle",4,-0.0701831324772653,-0.431062870480009,0.119791871445243,0.0497976783617545
"fan","normcounts","lle",8,0.0708283679848271,-0.453576421248835,0.196785259259526,0.0346607682492912
"fan","normcounts","lle",16,0.0908488999906911,-0.521972712818055,0.0864276488697487,-0.00234149882888946
"fan","normcounts","lle",32,0.174100494552116,0.298878911771346,0.110487861723065,0.115981073668928
"fan","normcounts","lle",48,0.290737205791246,0.398970830500681,0.089284659575447,0.135571772505638
"fan","normcounts","lsnmf",2,0.00460133873026307,0.00831145475381193,-0.00601763326338173,-0.03412245573208
"fan","normcounts","lsnmf",4,0.0483586420603919,-0.0336696723662756,0.010541720211046,-0.0185495538943815
"fan","normcounts","lsnmf",8,-0.0372876714680626,-0.0150177988958226,-0.0294452165978157,-0.0669369897882507
"fan","normcounts","lsnmf",16,-0.0637405253076895,0.115499281254557,0.0139191173545265,-0.0027767561478318
"fan","normcounts","lsnmf",32,0.0582984774055284,0.027644475470003,-0.00187990866709343,-0.10043330944
"fan","normcounts","lsnmf",48,0.069505987989004,0.0229194622336671,0.00102799615151648,0.0757269406394471
"fan","normcounts","lsnmf",96,0.0534789616428834,0.0218929008494114,0.0339386693413971,0.0181072905339503
"fan","normcounts","mctsne",2,0.610197862430235,0.0974225305928857,0.65118981242087,0.553146152785885
"fan","normcounts","mctsne",4,0.610621124851696,0.155575976130531,0.472433374028845,0.538457555158533
"fan","normcounts","mctsne",8,0.60674961210216,0.0779420218818057,0.511847651451357,0.567693366258729
"fan","normcounts","mctsne",16,0.610669604178354,0.144778824790405,0.550530195139047,0.554579192246459
"fan","normcounts","mctsne",32,0.00232718155389283,0.625107094432879,0.535660820484547,0.476918672454149
"fan","normcounts","mctsne",48,-0.0525595002269844,0.308357876770126,0.10789173805524,0.0469519913656017
"fan","normcounts","mctsne",96,0.045090446512217,0.537378098282627,0.543169414740439,0.501998337761333
"fan","normcounts","nmf",2,0.551091471227858,-0.248848283138041,0.0882823745442216,0.722492526824692
"fan","normcounts","nmf",4,0.631414702162258,-0.171975233387997,0.748211870307592,0.778023285353385
"fan","normcounts","nmf",8,0.856659137867321,0.108100452773639,0.737931744677951,0.720391083886625
"fan","normcounts","nmf",16,0.905116276700168,0.436471737565407,0.765131135782191,0.823337143594956
"fan","normcounts","nmf",32,0.783642021482989,0.78498141076628,0.721657254737716,0.750722534628245
"fan","normcounts","nmf",48,0.80597690968252,0.769532565228654,0.487819689247893,0.7021067080705
"fan","normcounts","nmf2",2,0.552967867146972,-0.247990095339555,0.139914596673411,0.723765066636914
"fan","normcounts","nmf2",4,0.693730143672244,-0.129193340773372,0.763743670852523,0.786528030294114
"fan","normcounts","nmf2",8,0.825297016277459,-0.0110337809385674,0.612777695555616,0.613488501142902
"fan","normcounts","nmf2",16,0.885210426371003,0.127010311988439,0.672190881339106,0.820094319167917
"fan","normcounts","nmf2",32,0.891956624213444,0.0731739242868939,0.619768600249815,0.816439425877151
"fan","normcounts","nmf2",48,0.872317639378885,0.219953366659491,0.631766753923213,0.822420518271007
"fan","normcounts","nmf2",96,0.859254788693801,0.129599761702181,0.63159306926677,0.827020344416124
"fan","normcounts","nsnmf",2,0.434589691338276,0.118404263038849,0.154840668309312,0.196991813461191
"fan","normcounts","nsnmf",4,0.566904512980169,0.485032887297427,0.589044036946765,0.531395349826899
"fan","normcounts","nsnmf",8,0.59268105279428,0.741987367141768,0.573537601310375,0.608983809794412
"fan","normcounts","nsnmf",16,0.581434871585412,0.767962749891469,0.579093687675777,0.747648930787119
"fan","normcounts","nsnmf",32,0.663979293682073,0.40322801598535,0.271213026655641,0.779667221297432
"fan","normcounts","nsnmf",48,0.656747245952084,0.41332161339238,0.312135857285111,0.755071735688051
"fan","normcounts","nsnmf",96,0.562020568872087,-0.123141086355188,0.252265414823315,0.731558674814158
"fan","normcounts","pca",2,0.672140851734264,-0.171590558910425,0.204217615671162,0.308723150276161
"fan","normcounts","pca",4,0.744952142243702,-0.091651708204719,0.349217306493426,0.372873860952863
"fan","normcounts","pca",8,0.906821575407525,0.188965810517535,0.501402798700792,0.502860490624258
"fan","normcounts","pca",16,0.974593744434197,0.399329355736973,0.469423294326794,0.486307828780809
"fan","normcounts","pca",32,0.999024109002236,0.795572527095945,0.454655966885766,0.480238545620687
"fan","normcounts","pca",48,0.999994247556008,0.750463856607706,0.457536967386427,0.484384367631923
"fan","normcounts","phate",2,0.477016677248278,-0.351170706857789,0.233552012242942,0.313525627569632
"fan","normcounts","phate",4,0.479378668930908,-0.341527518155156,0.308388585653125,0.3744180815012
"fan","normcounts","phate",8,0.479381480102015,-0.304023356114195,0.337045463299967,0.374364013877653
"fan","normcounts","phate",16,0.479381480102015,-0.302826383288298,0.342856873794856,0.374364013877653
"fan","normcounts","phate",32,0.479381480102015,-0.302524097280917,0.34563129054251,0.374364013877653
"fan","normcounts","phate",48,0.479381480102015,-0.251167471336025,0.34652608192881,0.374364013877653
"fan","normcounts","pmf",2,0.469460260254136,0.379388590711288,0.724354180514971,0.590062573361596
"fan","normcounts","pmf",4,0.599590276674682,0.338225055987537,0.524924537321604,0.600801862240359
"fan","normcounts","pmf",8,0.571101717897909,0.466070266340467,0.472161610871081,0.581486999841349
"fan","normcounts","pmf",16,0.592191125979083,0.594067031888699,0.340016422491976,0.672428494604254
"fan","normcounts","pmf",32,0.579510415826679,0.461993825053527,0.474132466759847,0.78927772770413
"fan","normcounts","pmf",48,0.548096990364103,0.525500567195112,0.325784209739434,0.767726590848053
"fan","normcounts","pmf",96,0.502025312601741,0.273797345252569,0.295910433024432,0.682649886001662
"fan","normcounts","psmf",2,0.320581008029541,0.445316503821393,0.734162299377724,0.745368916598973
"fan","normcounts","psmf",4,0.43942299059386,0.545587864514782,0.801189651865154,0.784530036633742
"fan","normcounts","psmf",8,0.34841514514057,0.213209102105139,0.655896376682532,0.636324558410251
