dataset,count,method,dimensions,rho.correlation
TabulaMuris_Marrow_FACS,counts,spectral,4,0.34284382591287876
TabulaMuris_Marrow_FACS,counts,spectral,8,0.15502613596412615
TabulaMuris_Marrow_FACS,counts,spectral,16,0.0800917137394921
TabulaMuris_Marrow_FACS,counts,nmf2,96,0.5451069675457592
TabulaMuris_Marrow_FACS,counts,nmf2,48,0.633090630197701
TabulaMuris_Marrow_FACS,counts,nmf2,32,0.5907036066729555
TabulaMuris_Marrow_FACS,counts,nmf2,2,0.2883095149400381
TabulaMuris_Marrow_FACS,counts,nmf2,4,0.6384026205159351
TabulaMuris_Marrow_FACS,counts,nmf2,8,0.6925015801027289
TabulaMuris_Marrow_FACS,counts,nmf2,16,0.550737371575498
TabulaMuris_Marrow_FACS,counts,icm,96,0.0421024501559326
TabulaMuris_Marrow_FACS,counts,icm,48,0.09545673033263276
TabulaMuris_Marrow_FACS,counts,icm,32,nan
TabulaMuris_Marrow_FACS,counts,icm,2,nan
TabulaMuris_Marrow_FACS,counts,icm,4,nan
TabulaMuris_Marrow_FACS,counts,icm,8,nan
TabulaMuris_Marrow_FACS,counts,icm,16,nan
TabulaMuris_Marrow_FACS,counts,pca,96,0.4864704807316057
TabulaMuris_Marrow_FACS,counts,pca,48,0.49009093270236104
TabulaMuris_Marrow_FACS,counts,pca,32,0.49421586634982423
TabulaMuris_Marrow_FACS,counts,pca,2,0.3539476056177466
TabulaMuris_Marrow_FACS,counts,pca,4,0.5664956063660895
TabulaMuris_Marrow_FACS,counts,pca,8,0.5282553120755175
TabulaMuris_Marrow_FACS,counts,pca,16,0.5034653014531846
TabulaMuris_Marrow_FACS,counts,saucie,96,-0.004239530163182846
TabulaMuris_Marrow_FACS,counts,saucie,48,0.0002180953158895783
TabulaMuris_Marrow_FACS,counts,saucie,32,0.013156888729135674
TabulaMuris_Marrow_FACS,counts,saucie,2,0.005345848711790278
TabulaMuris_Marrow_FACS,counts,saucie,4,0.005375425102686293
TabulaMuris_Marrow_FACS,counts,saucie,8,-0.00220138337272444
TabulaMuris_Marrow_FACS,counts,saucie,16,-0.012474102412894794
TabulaMuris_Marrow_FACS,counts,spca,96,0.48345554947724745
TabulaMuris_Marrow_FACS,counts,spca,48,0.4843949235841649
TabulaMuris_Marrow_FACS,counts,spca,32,0.48537662225971484
TabulaMuris_Marrow_FACS,counts,spca,2,0.1822313399859918
TabulaMuris_Marrow_FACS,counts,spca,4,0.4798611957937248
TabulaMuris_Marrow_FACS,counts,spca,8,0.4902961819068052
TabulaMuris_Marrow_FACS,counts,spca,16,0.48639381959807354
TabulaMuris_Marrow_FACS,counts,spca-batch,96,0.3457143595043388
TabulaMuris_Marrow_FACS,counts,spca-batch,48,0.26317263974896027
TabulaMuris_Marrow_FACS,counts,spca-batch,32,0.351389224775906
TabulaMuris_Marrow_FACS,counts,spca-batch,2,0.27456736115833275
TabulaMuris_Marrow_FACS,counts,spca-batch,4,0.3637478549883248
TabulaMuris_Marrow_FACS,counts,spca-batch,8,0.5172205815774501
TabulaMuris_Marrow_FACS,counts,spca-batch,16,0.4383776991066476
TabulaMuris_Marrow_FACS,counts,nsnmf,96,0.13913244193508828
TabulaMuris_Marrow_FACS,counts,nsnmf,48,0.15629140806913622
TabulaMuris_Marrow_FACS,counts,nsnmf,32,0.21972313126159373
TabulaMuris_Marrow_FACS,counts,nsnmf,2,0.5626768602553969
TabulaMuris_Marrow_FACS,counts,nsnmf,4,0.5857435929176651
TabulaMuris_Marrow_FACS,counts,nsnmf,8,0.5381935065069055
TabulaMuris_Marrow_FACS,counts,nsnmf,16,0.32102946562076673
TabulaMuris_Marrow_FACS,counts,lsnmf,96,0.00019713360941456352
TabulaMuris_Marrow_FACS,counts,lsnmf,48,0.00014558964539654082
TabulaMuris_Marrow_FACS,counts,lsnmf,32,-0.00032314199142559433
TabulaMuris_Marrow_FACS,counts,lsnmf,2,8.565168988948424e-05
TabulaMuris_Marrow_FACS,counts,lsnmf,4,0.00031281027812344247
TabulaMuris_Marrow_FACS,counts,lsnmf,8,0.00035637951876619844
TabulaMuris_Marrow_FACS,counts,lsnmf,16,4.448852310973909e-05
TabulaMuris_Marrow_FACS,counts,bd,96,0.5366942118286038
TabulaMuris_Marrow_FACS,counts,bd,48,0.5110562151843545
TabulaMuris_Marrow_FACS,counts,bd,32,0.5542027513120699
TabulaMuris_Marrow_FACS,counts,bd,2,0.013340255917428327
TabulaMuris_Marrow_FACS,counts,bd,4,0.3882380219512857
TabulaMuris_Marrow_FACS,counts,bd,8,0.5641920525612993
TabulaMuris_Marrow_FACS,counts,bd,16,0.5471395432963077
TabulaMuris_Marrow_FACS,counts,fa,96,0.14657089147883517
TabulaMuris_Marrow_FACS,counts,fa,48,0.16747265739619507
TabulaMuris_Marrow_FACS,counts,fa,32,0.1915049924303253
TabulaMuris_Marrow_FACS,counts,fa,2,0.09924829774087013
TabulaMuris_Marrow_FACS,counts,fa,4,0.26153832840997215
TabulaMuris_Marrow_FACS,counts,fa,8,0.2690929116027974
TabulaMuris_Marrow_FACS,counts,fa,16,0.2407376175891282
TabulaMuris_Marrow_FACS,logcounts,zifa,32,0.7402257777266551
TabulaMuris_Marrow_FACS,logcounts,zifa,2,0.48726510413731833
TabulaMuris_Marrow_FACS,logcounts,zifa,4,0.6472118433677289
TabulaMuris_Marrow_FACS,logcounts,zifa,8,0.7081430396084529
TabulaMuris_Marrow_FACS,logcounts,zifa,16,0.7376915030825348
TabulaMuris_Marrow_FACS,logcounts,vasc,96,nan
TabulaMuris_Marrow_FACS,logcounts,vasc,48,0.24860812112418607
TabulaMuris_Marrow_FACS,logcounts,vasc,32,0.15263145689530647
TabulaMuris_Marrow_FACS,logcounts,vasc,2,0.254173540970707
TabulaMuris_Marrow_FACS,logcounts,vasc,4,0.35517869552045933
TabulaMuris_Marrow_FACS,logcounts,vasc,8,0.19222528924589927
TabulaMuris_Marrow_FACS,logcounts,vasc,16,0.383203671026143
TabulaMuris_Marrow_FACS,logcounts,lle,96,0.0011130683242591747
TabulaMuris_Marrow_FACS,logcounts,lle,48,0.01945495808892772
TabulaMuris_Marrow_FACS,logcounts,lle,32,-0.051278282939774815
TabulaMuris_Marrow_FACS,logcounts,lle,2,-0.07862466191864556
TabulaMuris_Marrow_FACS,logcounts,lle,4,0.2586510990950471
TabulaMuris_Marrow_FACS,logcounts,lle,8,-0.04207678236487841
TabulaMuris_Marrow_FACS,logcounts,lle,16,0.14699037045060165
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,96,0.5682650474624172
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,48,0.5537741263209003
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,32,0.5457427509277837
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,2,0.2538686997418683
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,4,0.3611759248453043
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,8,0.48824939112651095
TabulaMuris_Marrow_FACS,logcounts,kpca-cos,16,0.523489139827436
TabulaMuris_Marrow_FACS,logcounts,grp,96,0.776212608299844
TabulaMuris_Marrow_FACS,logcounts,grp,48,0.664797002773892
TabulaMuris_Marrow_FACS,logcounts,grp,32,0.5673905882824345
TabulaMuris_Marrow_FACS,logcounts,grp,2,0.16738053539046505
TabulaMuris_Marrow_FACS,logcounts,grp,4,0.2167649522870775
TabulaMuris_Marrow_FACS,logcounts,grp,8,0.49876989962785945
TabulaMuris_Marrow_FACS,logcounts,grp,16,0.36984647681259203
TabulaMuris_Marrow_FACS,logcounts,pmf,96,0.3271252698666299
TabulaMuris_Marrow_FACS,logcounts,pmf,48,0.32439792331395156
TabulaMuris_Marrow_FACS,logcounts,pmf,32,0.3317725575600388
TabulaMuris_Marrow_FACS,logcounts,pmf,2,0.06326424674596404
TabulaMuris_Marrow_FACS,logcounts,pmf,4,0.28014956946739084
TabulaMuris_Marrow_FACS,logcounts,pmf,8,0.32394990619902525
TabulaMuris_Marrow_FACS,logcounts,pmf,16,0.3480775954538057
TabulaMuris_Marrow_FACS,logcounts,ipca,96,0.42694610532580823
TabulaMuris_Marrow_FACS,logcounts,ipca,48,0.4257434675120637
TabulaMuris_Marrow_FACS,logcounts,ipca,32,0.42374043074205275
TabulaMuris_Marrow_FACS,logcounts,ipca,2,0.290377561327927
TabulaMuris_Marrow_FACS,logcounts,ipca,4,0.36222429177890564
TabulaMuris_Marrow_FACS,logcounts,ipca,8,0.4139972288584462
TabulaMuris_Marrow_FACS,logcounts,ipca,16,0.4224996090275072
TabulaMuris_Marrow_FACS,logcounts,lda,96,0.1910984006297057
TabulaMuris_Marrow_FACS,logcounts,lda,48,0.18016310085288856
TabulaMuris_Marrow_FACS,logcounts,lda,32,0.1207336485386667
TabulaMuris_Marrow_FACS,logcounts,lda,2,0.4353888231665539
TabulaMuris_Marrow_FACS,logcounts,lda,4,0.29992831421189314
TabulaMuris_Marrow_FACS,logcounts,lda,8,0.30523799428421655
TabulaMuris_Marrow_FACS,logcounts,lda,16,0.22488804907547114
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,96,0.7180970927343598
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,48,0.7138291952480662
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,32,0.7109541852605124
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,2,0.42035192972354946
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,4,0.6405085972543348
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,8,0.6844087365288974
TabulaMuris_Marrow_FACS,logcounts,kpca-sig,16,0.7021231964615259
TabulaMuris_Marrow_FACS,logcounts,umap,96,0.04213418887039564
TabulaMuris_Marrow_FACS,logcounts,umap,48,0.04568422140170509
TabulaMuris_Marrow_FACS,logcounts,umap,32,0.055884013265340676
TabulaMuris_Marrow_FACS,logcounts,umap,2,0.0670864393103254
TabulaMuris_Marrow_FACS,logcounts,umap,4,0.05484300761224948
TabulaMuris_Marrow_FACS,logcounts,umap,8,0.03372355766631184
TabulaMuris_Marrow_FACS,logcounts,umap,16,0.0313264383382721
TabulaMuris_Marrow_FACS,logcounts,phate,96,0.363733465301301
TabulaMuris_Marrow_FACS,logcounts,phate,48,0.36592895596804625
TabulaMuris_Marrow_FACS,logcounts,phate,32,0.3793377810245528
TabulaMuris_Marrow_FACS,logcounts,phate,2,0.08107975936432864
TabulaMuris_Marrow_FACS,logcounts,phate,4,0.24002910407359762
TabulaMuris_Marrow_FACS,logcounts,phate,8,0.3523511370981525
TabulaMuris_Marrow_FACS,logcounts,phate,16,0.3240918258151741
TabulaMuris_Marrow_FACS,logcounts,fica,96,0.13407432415856796
TabulaMuris_Marrow_FACS,logcounts,fica,48,0.15469911714145113
TabulaMuris_Marrow_FACS,logcounts,fica,32,0.1940152591625715
TabulaMuris_Marrow_FACS,logcounts,fica,2,0.20695327077431855
TabulaMuris_Marrow_FACS,logcounts,fica,4,0.35677913406933043
TabulaMuris_Marrow_FACS,logcounts,fica,8,0.29942882334883725
TabulaMuris_Marrow_FACS,logcounts,fica,16,0.24468638133049972
TabulaMuris_Marrow_FACS,logcounts,isomap,96,0.10132297862288922
TabulaMuris_Marrow_FACS,logcounts,isomap,48,0.100896498394853
TabulaMuris_Marrow_FACS,logcounts,isomap,32,0.10083429991052824
TabulaMuris_Marrow_FACS,logcounts,isomap,2,0.10285183175735821
TabulaMuris_Marrow_FACS,logcounts,isomap,4,0.0323456004747243
TabulaMuris_Marrow_FACS,logcounts,isomap,8,0.11603512851580507
TabulaMuris_Marrow_FACS,logcounts,isomap,16,0.09455706064226772
TabulaMuris_Marrow_FACS,logcounts,tsvd,96,0.8717564754711526
TabulaMuris_Marrow_FACS,logcounts,tsvd,48,0.8429237879286795
TabulaMuris_Marrow_FACS,logcounts,tsvd,32,0.8290023107885846
TabulaMuris_Marrow_FACS,logcounts,tsvd,2,-0.009533713385550367
TabulaMuris_Marrow_FACS,logcounts,tsvd,4,0.496939798163632
TabulaMuris_Marrow_FACS,logcounts,tsvd,8,0.6715546566826909
TabulaMuris_Marrow_FACS,logcounts,tsvd,16,0.794779586682897
TabulaMuris_Marrow_FACS,logcounts,vpac,96,0.37847966684708356
TabulaMuris_Marrow_FACS,logcounts,vpac,48,0.3787708492603364
TabulaMuris_Marrow_FACS,logcounts,vpac,32,0.3618119735642735
TabulaMuris_Marrow_FACS,logcounts,vpac,2,-0.003672166773338363
TabulaMuris_Marrow_FACS,logcounts,vpac,4,0.35291978679425
TabulaMuris_Marrow_FACS,logcounts,vpac,8,0.3694786584134898
TabulaMuris_Marrow_FACS,logcounts,vpac,16,0.3372558465415023
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,96,0.667836369004014
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,48,0.6499244999214947
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,32,0.6473060181023468
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,2,0.39396167290655754
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,4,0.6135884396823461
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,8,0.6420482493995785
TabulaMuris_Marrow_FACS,logcounts,kpca-rbf,16,0.6453303103206608
TabulaMuris_Marrow_FACS,logcounts,mctsne,96,nan
TabulaMuris_Marrow_FACS,logcounts,mctsne,48,0.09894452441705917
TabulaMuris_Marrow_FACS,logcounts,mctsne,32,nan
TabulaMuris_Marrow_FACS,logcounts,mctsne,2,0.20732726275332594
TabulaMuris_Marrow_FACS,logcounts,mctsne,4,0.3658115312636125
TabulaMuris_Marrow_FACS,logcounts,mctsne,8,0.3070002918845389
TabulaMuris_Marrow_FACS,logcounts,nmf,96,0.38958489379558897
TabulaMuris_Marrow_FACS,logcounts,nmf,48,0.3273031220440968
TabulaMuris_Marrow_FACS,logcounts,nmf,32,0.27156098415150165
TabulaMuris_Marrow_FACS,logcounts,nmf,2,0.06471844886074128
TabulaMuris_Marrow_FACS,logcounts,nmf,4,0.30683458992773904
TabulaMuris_Marrow_FACS,logcounts,nmf,8,0.3321587206332198
TabulaMuris_Marrow_FACS,logcounts,nmf,16,0.4124254438898818
TabulaMuris_Marrow_FACS,logcounts,srp,96,0.8100680334805391
TabulaMuris_Marrow_FACS,logcounts,srp,48,0.6340770129841531
TabulaMuris_Marrow_FACS,logcounts,srp,32,0.6733159859786355
TabulaMuris_Marrow_FACS,logcounts,srp,2,nan
TabulaMuris_Marrow_FACS,logcounts,srp,4,nan
TabulaMuris_Marrow_FACS,logcounts,srp,8,0.37650597939327624
TabulaMuris_Marrow_FACS,logcounts,srp,16,0.4001024439882995
TabulaMuris_Marrow_FACS,logcounts,snmf,96,0.4521940368870034
TabulaMuris_Marrow_FACS,logcounts,snmf,48,0.5111214255607642
TabulaMuris_Marrow_FACS,logcounts,snmf,32,0.44581013033619815
TabulaMuris_Marrow_FACS,logcounts,snmf,2,0.08907776224776272
TabulaMuris_Marrow_FACS,logcounts,snmf,4,0.41451482270654905
TabulaMuris_Marrow_FACS,logcounts,snmf,8,0.32127861324088397
TabulaMuris_Marrow_FACS,logcounts,snmf,16,0.302702422953811
TabulaMuris_Marrow_FACS,logcounts,psmf,96,0.5656368266293547
TabulaMuris_Marrow_FACS,logcounts,psmf,48,0.5125133051265715
TabulaMuris_Marrow_FACS,logcounts,psmf,32,0.43650834343782635
TabulaMuris_Marrow_FACS,logcounts,psmf,2,-0.016890968152097764
TabulaMuris_Marrow_FACS,logcounts,psmf,4,0.5110092819605402
TabulaMuris_Marrow_FACS,logcounts,psmf,8,0.27405861077851634
TabulaMuris_Marrow_FACS,logcounts,psmf,16,0.4393865183007054
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,96,0.14799669040441063
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,48,0.16755591792826144
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,32,0.17582954723779504
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,2,0.05850848717169518
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,4,0.1846248607905005
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,8,0.1809901948738857
TabulaMuris_Marrow_FACS,logcounts,kpca-pol,16,0.18692154118527954
TabulaMuris_Marrow_FACS,logcounts,ivis,96,0.5427500627207943
TabulaMuris_Marrow_FACS,logcounts,ivis,48,0.4466447780795565
TabulaMuris_Marrow_FACS,logcounts,ivis,32,0.45038779127874007
TabulaMuris_Marrow_FACS,logcounts,ivis,2,0.479414102422634
TabulaMuris_Marrow_FACS,logcounts,ivis,4,0.4950128239724742
TabulaMuris_Marrow_FACS,logcounts,ivis,8,0.44636101037933384
TabulaMuris_Marrow_FACS,logcounts,ivis,16,0.26403772389775276
TabulaMuris_Marrow_FACS,logcounts,spectral,96,0.10397105210330394
TabulaMuris_Marrow_FACS,logcounts,spectral,48,0.14240352089782404
TabulaMuris_Marrow_FACS,logcounts,spectral,32,0.16068774760689752
TabulaMuris_Marrow_FACS,logcounts,spectral,2,0.3395744536722404
TabulaMuris_Marrow_FACS,logcounts,spectral,4,0.24652805132193956
TabulaMuris_Marrow_FACS,logcounts,spectral,8,0.2664432907701955
TabulaMuris_Marrow_FACS,logcounts,spectral,16,0.21374598978446877
TabulaMuris_Marrow_FACS,logcounts,nmf2,96,0.17544750195632297
TabulaMuris_Marrow_FACS,logcounts,nmf2,48,0.18991338522958232
TabulaMuris_Marrow_FACS,logcounts,nmf2,32,0.19211017360260754
TabulaMuris_Marrow_FACS,logcounts,nmf2,2,0.04542933907233934
TabulaMuris_Marrow_FACS,logcounts,nmf2,4,0.12862673303303385
TabulaMuris_Marrow_FACS,logcounts,nmf2,8,0.2232465737230347
TabulaMuris_Marrow_FACS,logcounts,nmf2,16,0.21602076520368696
TabulaMuris_Marrow_FACS,logcounts,icm,96,0.16676068085140644
TabulaMuris_Marrow_FACS,logcounts,icm,48,0.31882809000436785
TabulaMuris_Marrow_FACS,logcounts,icm,32,0.37936812890814325
TabulaMuris_Marrow_FACS,logcounts,icm,2,0.14641663615675057
TabulaMuris_Marrow_FACS,logcounts,icm,4,0.3635413461677878
TabulaMuris_Marrow_FACS,logcounts,icm,8,0.4092279113087657
TabulaMuris_Marrow_FACS,logcounts,icm,16,0.3750957675532361
TabulaMuris_Marrow_FACS,logcounts,pca,96,0.428553541763184
TabulaMuris_Marrow_FACS,logcounts,pca,48,0.4291091018006568
TabulaMuris_Marrow_FACS,logcounts,pca,32,0.4290692991281348
TabulaMuris_Marrow_FACS,logcounts,pca,2,0.2900850896993603
TabulaMuris_Marrow_FACS,logcounts,pca,4,0.4456742147248323
TabulaMuris_Marrow_FACS,logcounts,pca,8,0.4386897334266993
TabulaMuris_Marrow_FACS,logcounts,pca,16,0.43023647674466703
TabulaMuris_Marrow_FACS,logcounts,saucie,96,0.003307559717514082
TabulaMuris_Marrow_FACS,logcounts,saucie,48,-0.0048247900811758775
TabulaMuris_Marrow_FACS,logcounts,saucie,32,0.00025660825253362457
TabulaMuris_Marrow_FACS,logcounts,saucie,2,-0.001486017531640003
TabulaMuris_Marrow_FACS,logcounts,saucie,4,-0.0008186295591884312
TabulaMuris_Marrow_FACS,logcounts,saucie,8,-0.0008598585463612713
TabulaMuris_Marrow_FACS,logcounts,saucie,16,-0.0021089365980730833
TabulaMuris_Marrow_FACS,logcounts,spca,96,0.505200561953756
TabulaMuris_Marrow_FACS,logcounts,spca,48,0.48621450830776886
TabulaMuris_Marrow_FACS,logcounts,spca,32,0.4570770155825171
TabulaMuris_Marrow_FACS,logcounts,spca,2,0.33208094137212646
TabulaMuris_Marrow_FACS,logcounts,spca,4,0.3661095394687632
TabulaMuris_Marrow_FACS,logcounts,spca,8,0.3954332604799228
TabulaMuris_Marrow_FACS,logcounts,spca,16,0.4234238157018446
TabulaMuris_Marrow_FACS,logcounts,spca-batch,96,0.3418787972033977
TabulaMuris_Marrow_FACS,logcounts,spca-batch,48,0.32422851724791896
TabulaMuris_Marrow_FACS,logcounts,spca-batch,32,0.3876766384910449
TabulaMuris_Marrow_FACS,logcounts,spca-batch,2,0.19681159299026466
TabulaMuris_Marrow_FACS,logcounts,spca-batch,4,0.3971791710937282
TabulaMuris_Marrow_FACS,logcounts,spca-batch,8,0.3841773717363268
TabulaMuris_Marrow_FACS,logcounts,spca-batch,16,0.36982234866574104
TabulaMuris_Marrow_FACS,logcounts,nsnmf,96,0.2781516617395473
TabulaMuris_Marrow_FACS,logcounts,nsnmf,48,0.2744794329944616
TabulaMuris_Marrow_FACS,logcounts,nsnmf,32,0.30609512855180426
TabulaMuris_Marrow_FACS,logcounts,nsnmf,2,0.04708794168844
TabulaMuris_Marrow_FACS,logcounts,nsnmf,4,0.12961387235781144
TabulaMuris_Marrow_FACS,logcounts,nsnmf,8,0.22412726770949987
TabulaMuris_Marrow_FACS,logcounts,nsnmf,16,0.2711281934686045
TabulaMuris_Marrow_FACS,logcounts,lsnmf,96,-0.0003807858688944479
TabulaMuris_Marrow_FACS,logcounts,lsnmf,48,0.0022163371560238896
TabulaMuris_Marrow_FACS,logcounts,lsnmf,32,0.003288514206423412
TabulaMuris_Marrow_FACS,logcounts,lsnmf,2,0.18547245416043856
TabulaMuris_Marrow_FACS,logcounts,lsnmf,4,0.0004837623021330014
TabulaMuris_Marrow_FACS,logcounts,lsnmf,8,0.35246769744671935
TabulaMuris_Marrow_FACS,logcounts,lsnmf,16,0.024914361533909864
TabulaMuris_Marrow_FACS,logcounts,bd,96,0.07397452797631364
TabulaMuris_Marrow_FACS,logcounts,bd,48,0.3700282756360548
TabulaMuris_Marrow_FACS,logcounts,bd,32,0.3965179870054003
TabulaMuris_Marrow_FACS,logcounts,bd,2,0.5245584537069445
TabulaMuris_Marrow_FACS,logcounts,bd,4,0.4794490681362028
TabulaMuris_Marrow_FACS,logcounts,bd,8,0.4433975140728096
TabulaMuris_Marrow_FACS,logcounts,bd,16,0.3982311878934569
TabulaMuris_Marrow_FACS,logcounts,fa,96,0.1889314171997064
TabulaMuris_Marrow_FACS,logcounts,fa,48,0.24111525552668492
TabulaMuris_Marrow_FACS,logcounts,fa,32,0.2721773460080286
TabulaMuris_Marrow_FACS,logcounts,fa,2,0.44879719704000454
TabulaMuris_Marrow_FACS,logcounts,fa,4,0.4161845605973433
TabulaMuris_Marrow_FACS,logcounts,fa,8,0.40887422053546824
TabulaMuris_Marrow_FACS,logcounts,fa,16,0.3243253684735289
TabulaMuris_Muscle_10X,counts,zifa,32,0.5993968243423916
TabulaMuris_Muscle_10X,counts,zifa,2,0.26050812311016824
TabulaMuris_Muscle_10X,counts,zifa,4,0.5593671152932189
TabulaMuris_Muscle_10X,counts,zifa,8,0.558843301200128
TabulaMuris_Muscle_10X,counts,zifa,16,0.6111977094992487
TabulaMuris_Muscle_10X,counts,vasc,96,nan
TabulaMuris_Muscle_10X,counts,vasc,48,0.4998631667998265
TabulaMuris_Muscle_10X,counts,vasc,32,0.5067156048284186
TabulaMuris_Muscle_10X,counts,vasc,2,0.35592659237363994
TabulaMuris_Muscle_10X,counts,vasc,4,0.46952514473653534
TabulaMuris_Muscle_10X,counts,vasc,8,0.479730854769857
TabulaMuris_Muscle_10X,counts,vasc,16,0.47055914845079355
TabulaMuris_Muscle_10X,counts,lle,96,0.03131927017307256
TabulaMuris_Muscle_10X,counts,lle,48,0.12058077829738492
TabulaMuris_Muscle_10X,counts,lle,32,0.177580309659664
TabulaMuris_Muscle_10X,counts,lle,2,0.48119327654637845
TabulaMuris_Muscle_10X,counts,lle,4,0.44496777113074165
TabulaMuris_Muscle_10X,counts,lle,8,0.43225387176822727
TabulaMuris_Muscle_10X,counts,lle,16,0.2770632715005696
TabulaMuris_Muscle_10X,counts,kpca-cos,96,0.7972165860133114
TabulaMuris_Muscle_10X,counts,kpca-cos,48,0.7941903896551504
TabulaMuris_Muscle_10X,counts,kpca-cos,32,0.7908927766554625
TabulaMuris_Muscle_10X,counts,kpca-cos,2,0.34691081258207157
TabulaMuris_Muscle_10X,counts,kpca-cos,4,0.6615446020314114
TabulaMuris_Muscle_10X,counts,kpca-cos,8,0.748058071478217
TabulaMuris_Muscle_10X,counts,kpca-cos,16,0.7793681396477669
TabulaMuris_Muscle_10X,counts,grp,96,0.9173960070057043
TabulaMuris_Muscle_10X,counts,grp,48,0.8609727865385352
TabulaMuris_Muscle_10X,counts,grp,32,0.8682648717190371
TabulaMuris_Muscle_10X,counts,grp,2,0.1504391864604061
TabulaMuris_Muscle_10X,counts,grp,4,0.5251070284820716
TabulaMuris_Muscle_10X,counts,grp,8,0.5895978619249971
TabulaMuris_Muscle_10X,counts,grp,16,0.6721046370742848
TabulaMuris_Muscle_10X,counts,pmf,96,0.680201133177824
TabulaMuris_Muscle_10X,counts,pmf,48,0.6799338482156818
TabulaMuris_Muscle_10X,counts,pmf,32,0.6918088867888718
TabulaMuris_Muscle_10X,counts,pmf,2,0.3216524056030206
TabulaMuris_Muscle_10X,counts,pmf,4,0.6600314342794534
TabulaMuris_Muscle_10X,counts,pmf,8,0.6772891077898537
TabulaMuris_Muscle_10X,counts,pmf,16,0.6781341316622308
TabulaMuris_Muscle_10X,counts,ipca,96,0.7729020600028752
TabulaMuris_Muscle_10X,counts,ipca,48,0.769522272891863
TabulaMuris_Muscle_10X,counts,ipca,32,0.7657770172553986
TabulaMuris_Muscle_10X,counts,ipca,2,0.4904836569166244
TabulaMuris_Muscle_10X,counts,ipca,4,0.687253147924341
TabulaMuris_Muscle_10X,counts,ipca,8,0.723317869670757
TabulaMuris_Muscle_10X,counts,ipca,16,0.7533568312671759
TabulaMuris_Muscle_10X,counts,lda,96,0.6038390495337232
TabulaMuris_Muscle_10X,counts,lda,48,0.6400852916180741
TabulaMuris_Muscle_10X,counts,lda,32,0.6574975958253682
TabulaMuris_Muscle_10X,counts,lda,2,0.23895916737354314
TabulaMuris_Muscle_10X,counts,lda,4,0.624482007174036
TabulaMuris_Muscle_10X,counts,lda,8,0.7129454564004194
TabulaMuris_Muscle_10X,counts,lda,16,0.6476812613289904
TabulaMuris_Muscle_10X,counts,kpca-sig,96,nan
TabulaMuris_Muscle_10X,counts,kpca-sig,48,nan
