dataset,count_type,method,dims,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
TabulaMuris_Marrow_FACS,counts,snmf,32,-0.02333769,0.0,0.16650102408546855,0.1669871,487.79619120829875,3.6495011984050407
TabulaMuris_Marrow_FACS,counts,snmf,8,0.013365725,0.008137123293379116,0.009096235985062295,0.0076286322,1252.9491643205824,3.319570391127843
TabulaMuris_Marrow_FACS,counts,snmf,4,0.030354029,-0.023596237562279375,-0.19531233608655255,-0.15481374,799.0752909162743,3.3953163992283493
TabulaMuris_Marrow_FACS,counts,snmf,48,-0.003917543,0.0,-0.09544885436215898,-0.090989806,410.43508589289115,3.4652042913477636
TabulaMuris_Marrow_FACS,counts,spca,32,-0.041252892,0.04882652403676402,-0.0495609005387282,-0.045221962,231.9399709198057,4.019729857106297
TabulaMuris_Marrow_FACS,counts,spca-batch,16,-0.022220233,0.007307355306299949,0.006422075802149808,0.0148839,295.3937614583565,3.2190033786515233
TabulaMuris_Marrow_FACS,counts,spca,48,-0.037651777,0.0270276251461202,-0.042928900971279854,-0.039964203,231.47992319622645,3.981219435906084
TabulaMuris_Marrow_FACS,counts,spca-batch,2,-0.07740456,-0.07764686101977544,-0.31028309727174097,-0.11638584,390.3856070795562,4.811560696164313
TabulaMuris_Marrow_FACS,counts,spca-batch,32,0.036046036,0.03933242797144359,0.05202653967086654,0.05115312,174.720285131526,3.131544152364608
TabulaMuris_Marrow_FACS,counts,spca-batch,4,-0.17448762,-0.13278486560133707,-0.24498913998526317,-0.24316423,84.69503568836693,8.439197458262312
TabulaMuris_Marrow_FACS,counts,spca-batch,8,0.002500221,0.002795225219328228,0.055534233109821377,0.055723216,372.03937306578774,3.518639968047329
TabulaMuris_Marrow_FACS,counts,spca-batch,48,0.014736244,0.016711238358874444,0.04627005708854166,0.046543673,112.98806518503407,3.812028913430017
TabulaMuris_Marrow_FACS,counts,spca,96,-0.03716829,-0.017780030142590855,-0.040317348755411896,-0.0388148,230.0504162188459,3.9684810261472787
TabulaMuris_Marrow_FACS,counts,srp,2,-0.09816745,-0.16996291865744942,0.0,-0.32487133,1175.638352710091,6.251215738372296
TabulaMuris_Marrow_FACS,counts,srp,16,-0.012916543,-0.018506143399483126,0.12696761033971457,0.12883091,1157.4156452897348,3.503957216112257
TabulaMuris_Marrow_FACS,counts,srp,4,-0.09717655,-0.0721059991765388,0.0,-0.19219397,3177.7136779168554,8.114657528316107
TabulaMuris_Marrow_FACS,counts,srp,32,0.0016113459,0.015729156921582263,-0.01276560882720958,-0.011787812,227.22975048263828,4.021704767959545
TabulaMuris_Marrow_FACS,counts,srp,8,-0.0845411,-0.07230978031418449,-0.11039437405539787,-0.10879369,331.33467504914483,3.6856662951072403
TabulaMuris_Marrow_FACS,counts,tsvd,2,-0.18601029,-0.17946821901457025,-0.5580455963841405,-0.5263983,131.12644811637742,8.647373095407533
TabulaMuris_Marrow_FACS,counts,spca-batch,96,0.021058565,0.01958903931252595,0.06964078287006573,0.0697058,160.2508581298019,3.261515059765993
TabulaMuris_Marrow_FACS,counts,srp,48,-0.0014657154,0.007708745898166785,0.11140371117130778,0.11039435,669.1777323890324,3.1263407037036437
TabulaMuris_Marrow_FACS,counts,tsvd,16,-0.05143896,-0.01834192984439871,-0.3500937359802486,-0.3411558,235.2752249003683,4.079952514691759
TabulaMuris_Marrow_FACS,counts,tsvd,4,-0.07611082,-0.02799772010189332,-0.45745397387012837,-0.37803853,239.48626139209912,5.038392843901991
TabulaMuris_Marrow_FACS,counts,tsvd,32,-0.04114072,0.04844362302933723,-0.2897003282515947,-0.28148034,231.94979964119779,4.021469085849588
TabulaMuris_Marrow_FACS,counts,tsvd,8,-0.058592748,-0.023967152530157333,-0.39224330969615784,-0.3692353,239.9585896907138,4.378092968325934
TabulaMuris_Marrow_FACS,counts,vpac,2,-0.059910707,-0.05992215113167892,-0.08507838048828473,-0.08734232,1790.8563078541667,8.834389773727512
TabulaMuris_Marrow_FACS,counts,srp,96,0.026780363,0.017315112696297718,0.0971348038431928,0.09795331,528.9533786395805,2.904019445836921
TabulaMuris_Marrow_FACS,counts,tsvd,48,-0.040035825,0.015724772497286103,-0.27713796194662343,-0.27367732,230.87016592092792,4.018292862770391
TabulaMuris_Marrow_FACS,counts,vpac,16,0.32016802,0.27424321515521144,0.3874408200194892,0.37342915,1120.5583253301409,1.8043381546137032
TabulaMuris_Marrow_FACS,counts,vpac,32,0.33815843,0.21832024165138395,0.38332534919052036,0.37754697,979.1727474274857,1.6138538668635447
TabulaMuris_Marrow_FACS,counts,vpac,4,0.24168141,0.2714056153496192,0.27258087530122505,-0.062474485,4454.549593399096,3.680457975065865
TabulaMuris_Marrow_FACS,counts,vpac,8,-0.19725542,-0.19763644274122613,-0.18714412511373205,-0.18524739,951.8043849511996,5.482268471477287
TabulaMuris_Marrow_FACS,logcounts,snmf,2,-0.018354306,0.008781053438325843,-0.36846055855974963,-0.1979638,1072.133273039153,3.5365454273927606
TabulaMuris_Marrow_FACS,logcounts,snmf,16,0.27558246,0.2712839415581889,0.3608365734639238,0.38992837,805.5128541395796,1.64370260401218
TabulaMuris_Marrow_FACS,counts,tsvd,96,-0.04013501,-0.033509446228756616,-0.27169700054497165,-0.2703,229.42313707808518,4.016963185148715
TabulaMuris_Marrow_FACS,counts,vpac,48,0.3188707,0.15735666725114753,0.37894462127456646,0.3753012,930.9218106681374,1.6681166848031221
TabulaMuris_Marrow_FACS,logcounts,snmf,32,0.13903455,0.17107889504444546,0.31899851965518716,0.32982478,386.94891176136997,2.1232783810403713
TabulaMuris_Marrow_FACS,logcounts,snmf,4,0.28061187,0.19281486349195703,0.31970413165535894,0.34338403,2522.134492988711,2.489992112252333
TabulaMuris_Marrow_FACS,logcounts,snmf,8,0.16541547,0.11446057066096005,0.26769721611617764,0.24161713,1279.951972275881,2.1113598787356316
TabulaMuris_Marrow_FACS,logcounts,snmf,48,0.085883066,0.12208830408142181,0.18616568068086106,0.19046484,236.35573417810974,2.4875840821644863
TabulaMuris_Marrow_FACS,counts,vpac,96,0.2648642,0.03450087557358956,0.34261996595016503,0.34130326,846.8477991938242,1.7518902326459997
TabulaMuris_Marrow_FACS,logcounts,spca,2,0.08934467,0.17504150867294743,-0.37223000405992307,0.13239542,1032.632657836008,3.527080735085502
TabulaMuris_Marrow_FACS,logcounts,spca,16,0.24793495,0.27676351167514657,0.3071370816589471,0.3203293,645.3034015698745,1.8513260414520119
TabulaMuris_Marrow_FACS,logcounts,spca,4,0.15884066,0.1792389144927522,0.15309625106880123,0.28829977,995.0991286353551,2.3194837755407196
TabulaMuris_Marrow_FACS,logcounts,spca,8,0.20940273,0.2528017043112104,0.29694368354601,0.31659633,853.4546423334698,1.761119990221453
TabulaMuris_Marrow_FACS,logcounts,spca,32,0.2162543,0.203607419785004,0.29174338407946143,0.2855988,508.99700027947046,1.842188352106493
TabulaMuris_Marrow_FACS,logcounts,snmf,96,-0.028568214,0.04050294164314831,0.14817846886667038,0.15484448,149.97474565930665,3.1801067382633184
TabulaMuris_Marrow_FACS,logcounts,spca,48,0.20822778,0.1379828448897601,0.28583280924874294,0.28312618,459.12667863183316,1.9017609105385087
TabulaMuris_Marrow_FACS,logcounts,spca-batch,2,0.06626499,0.08303610368289784,-0.45890502469856764,0.104918726,988.0024115349194,3.6345054541551414
TabulaMuris_Marrow_FACS,logcounts,spca-batch,16,0.22724509,0.21549298314409818,0.2575707950851551,0.2636977,644.4117784017458,2.0583782379161533
TabulaMuris_Marrow_FACS,logcounts,spca-batch,4,0.15397847,0.14785617729305747,-0.008688141165276516,0.25695893,1056.2379802918306,2.3394630675522268
TabulaMuris_Marrow_FACS,logcounts,srp,2,-0.1306778,-0.1311967015659139,0.0,-0.2782964,41.272518746772825,16.555765089350732
TabulaMuris_Marrow_FACS,logcounts,spca-batch,8,0.23521861,0.22381084751416738,0.2827069188188259,0.3331245,823.3261045711082,1.8498075109756869
TabulaMuris_Marrow_FACS,logcounts,spca,96,0.16682218,0.027528572846903323,0.23511995613634779,0.23416665,349.5115036859534,2.1932931492701715
TabulaMuris_Marrow_FACS,logcounts,spca-batch,32,0.20690282,0.18702420067254547,0.25212161451062626,0.2575165,555.8876034706198,2.0148523345520153
TabulaMuris_Marrow_FACS,logcounts,srp,16,-0.0054046223,-0.009151899860066245,0.009462896782704467,0.010678143,121.53575786450999,5.155756007551066
TabulaMuris_Marrow_FACS,logcounts,spca-batch,48,0.19663446,0.1394784116378935,0.23348708727624418,0.23421443,498.2293892326668,2.1818731531594295
TabulaMuris_Marrow_FACS,logcounts,srp,4,-0.0853532,-0.08634226824739198,0.0,-0.1144387,83.76725623255878,8.657868993844595
TabulaMuris_Marrow_FACS,logcounts,srp,8,-0.031998742,-0.032975796189552604,-0.07249900498013942,-0.060298257,146.7944513553638,8.10292908583805
TabulaMuris_Marrow_FACS,logcounts,srp,32,-0.0036067746,-0.005990380862262211,-0.01786263087257217,-0.016687596,101.95809425009638,5.747075484150042
TabulaMuris_Marrow_FACS,logcounts,tsvd,2,0.013394512,0.03598367953267154,-0.3535259590203333,-0.11323033,847.6888240458028,3.51145287019078
TabulaMuris_Marrow_FACS,logcounts,spca-batch,96,0.16217189,0.08189684936455495,0.18980366322613795,0.1905902,411.2204555153776,2.4829077138590794
TabulaMuris_Marrow_FACS,logcounts,tsvd,16,0.23952541,0.19500460609205458,0.4292245932975588,0.4089416,833.0630569664758,1.9604767208869254
TabulaMuris_Marrow_FACS,logcounts,srp,48,-0.0065408247,-0.01195158274113936,0.015392762687504164,0.018708315,111.795157906401,6.0785994483345425
TabulaMuris_Marrow_FACS,logcounts,tsvd,4,0.120745614,0.13759997889117015,0.3746449654896894,0.18773071,988.6936428946677,2.5697337800584408
TabulaMuris_Marrow_FACS,logcounts,tsvd,8,0.17136787,0.18667806400153972,0.3257884125719564,0.29700643,918.6645216386291,2.1431523597685738
TabulaMuris_Marrow_FACS,logcounts,tsvd,32,0.21981998,0.09696546694854552,0.393835328672159,0.38370982,744.4534204997947,1.9048017555582792
TabulaMuris_Marrow_FACS,logcounts,srp,96,0.0065105506,0.0025052103092149474,0.005743158891321611,0.0060095843,111.13375537012409,5.164570250737772
TabulaMuris_Marrow_FACS,logcounts,vasc,16,0.23986262,0.23830188599999313,0.2262703659420657,0.28387058,540.4516890637611,2.125048003768049
TabulaMuris_Marrow_FACS,logcounts,vasc,2,0.23898567,0.25281867808677805,-0.36502891795443043,0.2726785,1371.7435733268626,2.12174709224921
TabulaMuris_Marrow_FACS,logcounts,tsvd,48,0.20408852,0.026102416728364854,0.3681757078160609,0.36182714,701.4720143094585,1.9802106103855774
TabulaMuris_Marrow_FACS,logcounts,vasc,4,0.23940644,0.2504258309361586,-0.020033279887273294,0.13713652,908.2772408897347,1.8232421439985336
TabulaMuris_Marrow_FACS,logcounts,vasc,32,0.2407014,0.24088480597453207,0.2794041995063013,0.2795596,468.55110062710014,2.1484694912133038
TabulaMuris_Marrow_FACS,logcounts,vasc,8,0.26752922,0.26483833377979554,0.2212677932349182,0.28452605,616.4361350697271,1.7459032093958828
TabulaMuris_Marrow_FACS,logcounts,tsvd,96,0.17216584,-0.054040141054740386,0.31518041599938756,0.31203863,609.1947807966848,2.194323713858816
TabulaMuris_Marrow_FACS,logcounts,vpac,16,0.29486197,0.26595844489861015,0.3552913696265348,0.34166494,925.2855715486606,1.6361971588562296
TabulaMuris_Marrow_FACS,logcounts,vpac,2,-0.18840854,-0.18837234894862767,-0.08449645198805442,-0.19436233,585.4310617373776,11.328668684681489
TabulaMuris_Marrow_FACS,logcounts,vasc,48,0.24527015,0.2451815987094015,0.28948307375694554,0.28702527,479.8245328324083,2.1994914231268066
TabulaMuris_Marrow_FACS,logcounts,vasc,96,0.0,0.0,0.0,0.0,666.011390847581,5.366379087489282
TabulaMuris_Marrow_FACS,logcounts,vpac,4,-0.36174926,-0.35935096860709836,-0.3707393958584424,-0.37072933,623.5076040121912,13.378323352197263
TabulaMuris_Muscle_10X,counts,snmf,16,0.2583297,0.20570875963594726,0.47860209302846896,0.4889191,582.8067035938844,1.3594872132525393
TabulaMuris_Muscle_10X,counts,snmf,2,-0.023332387,-0.02354011792135129,-0.5606371999278575,-0.34257787,1457.732343625776,3.8574012169006657
TabulaMuris_Marrow_FACS,logcounts,vpac,8,0.3145928,0.3855658107167869,0.2541721813499963,0.22994278,1143.3480239118956,9.204584748667383
TabulaMuris_Marrow_FACS,logcounts,vpac,32,0.2846794,0.2092017131492673,0.338324542998932,0.33157197,871.0235006407631,1.5898940703526228
TabulaMuris_Marrow_FACS,logcounts,vpac,48,0.27399316,0.12862957196670394,0.32392279880248226,0.32084018,818.1678039689552,1.8412897106334134
TabulaMuris_Muscle_10X,counts,snmf,32,0.062268663,0.014425643194749576,0.06816650793977991,0.075915076,392.06467907863794,2.5713106872309166
TabulaMuris_Muscle_10X,counts,snmf,4,0.22126868,0.2136703513228529,0.21743838398543094,0.23705617,1412.0763776767858,2.550200338962948
TabulaMuris_Muscle_10X,counts,snmf,8,0.3568415,0.3151470754831673,0.4697761670728311,0.49066004,1157.3295486439404,1.5678151816234722
TabulaMuris_Muscle_10X,counts,spca,2,-0.055672698,-0.049671686103056036,-0.36333492288648733,-0.23246749,1006.53745022232,3.9747410891471113
TabulaMuris_Muscle_10X,counts,spca,16,0.24339224,0.14239814344021995,0.39252450329661703,0.38969132,605.5305042325061,1.5267057047411234
TabulaMuris_Muscle_10X,counts,snmf,48,0.0045980285,0.0,0.20184370282540923,0.20376572,274.86913258769675,2.647302480969807
TabulaMuris_Marrow_FACS,logcounts,vpac,96,0.24457507,0.014267749112904507,0.3006297565316185,0.29907793,763.5364928038607,1.8977745862484576
TabulaMuris_Muscle_10X,counts,spca,8,0.2683357,0.2535063042423472,0.4100992112975306,0.40574506,716.9465709814488,1.4585313694469402
TabulaMuris_Muscle_10X,counts,spca,32,0.21181187,0.02645491120566904,0.36007026516355467,0.35580269,526.7906216694745,1.6487325247890667
TabulaMuris_Muscle_10X,counts,spca,4,0.12777066,0.13098927170050148,0.21700633984384052,0.16613042,828.6682089157183,3.4541727863729053
TabulaMuris_Muscle_10X,counts,spca-batch,2,0.043689247,0.04353799283934028,-0.40355534565199597,-0.266098,1833.356376025062,8.890654569661283
TabulaMuris_Muscle_10X,counts,spca-batch,16,0.10669966,0.09032715757435678,0.1400830073726227,0.1346978,317.80723215728267,1.9255658112164913
TabulaMuris_Muscle_10X,counts,spca,48,0.20053507,-0.030582609250933823,0.3454237575162822,0.34203532,500.7873844668247,1.6986612771443805
TabulaMuris_Muscle_10X,counts,spca-batch,32,0.048875306,0.007235999698409625,0.06845167486745114,0.07298697,316.0342936907309,2.1783681370057577
TabulaMuris_Muscle_10X,counts,spca-batch,8,0.058338005,0.07616143616794463,0.035238630769382315,0.09592477,300.79650835372655,2.2110324646603017
TabulaMuris_Muscle_10X,counts,spca-batch,4,0.24976578,0.24166570501818532,0.09324201421250208,0.20594867,1487.108800829742,1.9607853977288634
TabulaMuris_Muscle_10X,counts,spca,96,0.1890817,-0.05698339691680327,0.32819934409300056,0.32595983,475.1244659964974,1.7547495864373763
TabulaMuris_Muscle_10X,counts,spca-batch,48,0.030777587,0.036870473102668375,0.21294027927327056,0.210812,303.5811251809377,2.172991589046563
TabulaMuris_Muscle_10X,counts,srp,16,0.036216155,0.0382602934968502,0.03496411221141663,0.03566164,322.3868343286539,3.53740519340764
TabulaMuris_Muscle_10X,counts,srp,2,-0.11450596,-0.11537068434596957,0.0,-0.38675267,300.21774739822195,15.768309783843232
TabulaMuris_Muscle_10X,counts,srp,8,0.019229513,0.013377143549962466,-0.01630665531100365,0.04878686,317.2347860369811,2.6620247724140236
TabulaMuris_Muscle_10X,counts,srp,4,-0.16698965,-0.14711286300535303,0.0,-0.2646993,90.45244379411956,8.55148998433597
TabulaMuris_Muscle_10X,counts,srp,32,0.08098619,0.0661627260444997,0.10641202431896525,0.10465147,428.8611255603014,2.452969203271925
TabulaMuris_Muscle_10X,counts,spca-batch,96,0.020710554,0.010763760700416276,0.09444469048521566,0.094599955,273.40909664255616,2.5719910058984454
TabulaMuris_Muscle_10X,counts,tsvd,2,-0.0010789045,-0.0012541291216886777,-0.6327871597641626,-0.27220452,1217.0724288365984,3.605328992008232
TabulaMuris_Muscle_10X,counts,srp,48,0.11830815,0.09021501576275,0.23101293415198554,0.23040055,530.5438875672135,2.0769893871254017
TabulaMuris_Muscle_10X,counts,tsvd,16,0.24621709,0.15415758301174196,0.37717769647003646,0.39185372,611.564771618294,1.5182466593402677
TabulaMuris_Muscle_10X,counts,tsvd,4,0.12572894,0.12138599923190617,0.13939601618976794,0.15657492,874.787375349226,3.2357922377345507
TabulaMuris_Muscle_10X,counts,tsvd,32,0.21227457,0.028878506190853907,0.34912539987997643,0.34942207,528.1857176482233,1.6456740213374166
TabulaMuris_Muscle_10X,counts,tsvd,8,0.28525826,0.268576853562332,0.4046482108853043,0.43811643,761.7246485083598,1.432383715287893
TabulaMuris_Muscle_10X,counts,tsvd,48,0.20066375,-0.03009853945065528,0.3353845525731194,0.33388165,501.09126864508926,1.6984464069873775
TabulaMuris_Muscle_10X,counts,srp,96,0.20420015,0.08730308870545354,0.2596314853966445,0.2624765,520.9471245976627,1.7225190969997835
TabulaMuris_Muscle_10X,counts,vpac,2,-0.65215236,-0.651747001466601,-0.7008987587090694,-0.6992949,2692.7734881163315,64.02682632043437
TabulaMuris_Muscle_10X,counts,vpac,16,0.7035485,0.5172204628816433,0.7607664407448169,0.7558521,3563.3202802488086,0.8704983678910299
TabulaMuris_Muscle_10X,counts,vpac,4,0.27442694,0.2646712924141786,0.20892916890708446,0.2284747,3457.5877475063758,2.2674566477626295
TabulaMuris_Muscle_10X,counts,vpac,8,0.7324717,0.7141049869311423,0.708363673555831,0.74018925,7188.508678802537,1.2736460225657413
TabulaMuris_Muscle_10X,counts,tsvd,96,0.18449612,-0.06423644824665779,0.3129381954337814,0.3120335,468.90928385440395,1.771680224621184
TabulaMuris_Muscle_10X,counts,vpac,32,0.5630863,0.2430269401811754,0.6459927270580961,0.6462695,1916.480094510086,1.1581104245121385
TabulaMuris_Muscle_10X,logcounts,snmf,2,0.017241767,0.022604054699513196,-0.5614362174015219,-0.13788767,5405.779592467891,3.111715493769995
TabulaMuris_Muscle_10X,counts,vpac,48,0.4743837,0.1002032090981531,0.5921335767981108,0.5931364,1518.3307308965802,1.2780180601880504
TabulaMuris_Muscle_10X,logcounts,snmf,16,0.37073362,0.3431689627804933,0.5469146967456509,0.5626589,1045.1987634035265,1.3114984383882629
TabulaMuris_Muscle_10X,logcounts,snmf,4,0.28935504,0.2440571669545295,0.3650770738673451,0.39934397,3464.566907824014,2.072510059147179
TabulaMuris_Muscle_10X,logcounts,snmf,32,0.19265307,0.17369362973835753,0.3753520391970952,0.39245424,409.1893486366655,1.6601639411847025
TabulaMuris_Muscle_10X,logcounts,snmf,8,0.34120092,0.35340205979518624,0.5349508573533182,0.5652435,1644.882584736567,1.2123478670443852
TabulaMuris_Muscle_10X,counts,vpac,96,0.3982933,-0.013070871238806406,0.5235801274898128,0.52447116,1285.0433425296774,1.2515769106923131
TabulaMuris_Muscle_10X,logcounts,spca,2,0.19283134,0.2230164365905764,-0.703246644065915,0.090669006,2848.1352905205667,13.479724000802396
TabulaMuris_Muscle_10X,logcounts,spca,16,0.3428656,0.2879455426201546,0.4803880897582584,0.47009277,900.3159759335879,1.1044341977821683
TabulaMuris_Muscle_10X,logcounts,snmf,48,0.15228131,0.11724034981278365,0.32089111472169823,0.3363087,333.72303454639683,1.880346456046204
TabulaMuris_Muscle_10X,logcounts,spca,8,0.34277022,0.32086899492432075,0.43813291961586104,0.44044387,1332.184475228268,1.4760026148568766
TabulaMuris_Muscle_10X,logcounts,spca,4,0.24912742,0.2108192526538767,0.2177372429651173,0.3264811,1602.0252834912528,1.8155374759908764
TabulaMuris_Muscle_10X,logcounts,snmf,96,0.08802356,0.011548146597953262,0.15817862343817843,0.19496448,194.01668764396155,2.383226027951997
