"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_seu",0.535004893312731,0.563431201291473,0.674564892303416,0.011471111085429,0.9257949488104,0.674564895625712,0.47213000829435,NA,0.563978643207518,0.626040727541282,0.669613346652856,0.49542962470836,0.671826274878522,0.892012939295236,0.395755103297935,0.927348380759812,0.248064930994163,0,0.672328584852688,0.59761370746023,0.0850105745356854,0.330031458543165,-0.0833562868438954,0.928215554312691,0.703532255234545,0.388772827537145,0.560303456922544,0.0112550360453797,0.651049510553922,0.3279930671971,0.250377023940675,1,NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"vrc",0.858841298049725,0.259904349011702,0.643292152217822,0.0109221448182205,0.900047444406229,0.599091245868187,0.532621775827385,NA,0.751500601759191,0.459719731626755,0.570603428840137,0.71793477591748,0.731114081097224,0.860940053047047,0.470791396364027,0.887407562532254,0.527809957089708,0.114534681399156,0.599513925167834,0.892754342936028,0.326226910338413,0.672426871871051,-0.0612286303438616,0.891228230309115,0.599657056321503,0.512209841395007,0.738134123522984,0,0.63763898681074,0.478223627680763,0.453786374557915,1,NA
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_seu",0.484981193514418,0.396796865133576,0.43141712226666,0,0.438093878320787,0.431417121711804,0.301233692856637,0.790249443232426,0.482101628778043,0.206760274108053,0.181819259100903,0.473162020890313,0.345228618388929,0.304593397707042,0.460349887955262,0.406617012457494,0.0958357362424782,0.0284372304581325,0.431417085365965,0.726011914759066,0.204696172151191,0.238112209114674,-0.0816090594105168,0.309486736085706,0.423358903735553,0.413668089744467,0.431294838537772,0.0257999059701588,0.414862513536561,0.430093105806261,0.35153044726795,1,0.371133862727381
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_euc",0.521700709988535,0.402205896123728,0.437142388828716,0,0.515192694765275,0.292628628253488,0.289306089542814,0.813123444841495,0.400282648181335,0.143775322111619,0.191003407058172,0.528132809728115,0.403286488879977,0.34165579655733,0.399563589550708,0.495801400951419,0.0700002340616035,0.0609687707858106,0.292628544719725,0.752815409413089,0.209525849497854,0.308498439347062,-0.0797100917322675,0.354351992932643,0.326897769727054,0.397056707914024,0.43646539780106,0.0790806280743244,0.309956471057381,0.429686181863326,0.364429856924875,1,0.370761515668002
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cos",0.8348654076542,0.585313237028778,0.624461807270783,0,0.775915724888775,0.278974015813622,0.239344762246341,1,0.480064399831704,0.0745882370956572,0.240422526805051,0.749038804007343,0.390970739920045,0.582771117046316,0.218017488467447,0.741898034952766,0.102127329053602,0.105893776438713,0.278973960465116,0.974854435735357,0.296021134273538,0.712961098025802,-0.262012901552258,0.573092047056193,0.373702744022108,0.498761807796594,0.501883408187575,0.0145622288326788,0.53895330993752,0.147396724530762,0.263803875889831,0.947149482754374,0.530784423934133
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"vrc",0.778203716271635,0.495667032554622,0.524608131800305,0,0.703633402157543,0.402637804921674,0.411057043615368,0.910640441849077,0.463166087860987,0.361096189382279,0.342331580234646,0.705234551317174,0.511466219023632,0.51994043840765,0.497792265061048,0.694768915476487,0.34277304638315,0.224072107844808,0.402637788887314,0.905816732761224,0.455171088046744,0.571079976599871,-0.740309846323894,0.515088704227867,0.425428024402723,0.502188983895053,0.469028779541202,0.270978830738918,0.413471098096767,0.522000621543436,0.529106836961495,1,0.442726893014447
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"dbs",0.547369850494713,0.306640293719425,0.329643258408008,0,0.444743464930521,0.243131364283386,0.244472442569352,1,0.295426168787337,0.173531845196826,0.157837173964892,0.344606981159583,0.343127746495696,0.309055322042697,0.172469483700665,0.403653454316952,0.0273853914023198,0.0010592055840401,0.243131349270749,0.500607524487087,0.1324630569476,0.257952534530973,-0.180839425113935,0.265785997241654,0.262705866073141,0.282150642738935,0.255226296309236,0.0161287581018152,0.226722320081722,0.138001592821263,0.252001007971217,0.302194469694499,0.178617777739108
"usoskin","STRT-Seq","mouse","brain",622,25334,4,0.3745981,0.1302251,"ss_cor",0.75484097709383,0.417189293815353,0.685082012066917,0,0.728343267639771,0.256222421864862,0.157984438041495,0.708698542623492,0.400869965697464,0.00421825685626675,0.281252958922153,0.709128486696216,0.136777423742726,0.515301439021023,0.1860062842598,0.68575325062568,0.0956380663164667,0.0900842681844121,0.256222431155235,0.878029515285819,0.263528534237338,0.650089894373039,-0.223295921631124,0.529481866413325,0.256469047411571,0.413770423234551,0.321497946633109,0.0096077673900766,0.522189075272991,0.134224595036971,0.265053189132442,1,0.493028310705347
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"dbs",0.50134551068027,0.210413322776424,0.323439129626068,0.38646786670536,0.257316540220598,0.475377447155973,0.510088916915452,0.323382284287378,1,0.144933396875615,0.0437093812524187,0.36831519214918,0.433854543779811,0,0.335099005177339,0.48355698203194,0.355075746273196,0.782347642445967,0.475377447155973,0.202606196003433,0.416876085031201,-0.0209957354588037,0.0297855872547788,0.48761197726848,0.475377488961306,0.49407027275649,0.178054797868347,0.133323500571964,0.475266420449966,0.728973676991737,NA,0.321228104474255,0.0113868527916448
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"vrc",0.810123015325853,0.190236397068972,0.548370111369959,0.552427738755022,0.837965848257843,0.56173483688468,0.667613100368165,0.807288129300678,0.99356159427889,0.226671347508341,0.3015200111049,1,0.438456412062363,0.414853626277337,0.345713518198074,0.834627065277183,0.423674033250435,0.779189620529861,0.56173483688468,0.5895667279423,0.634985635594058,0,-0.817201135481739,0.836556129927203,0.561734602055723,0.561833600240943,0.322182456427914,0.525006591819331,0.55026806186045,0.564380939322579,0.831126088358496,0.752477695562857,0.360203277540543
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"ss_cos",0.850071953711287,0.504761817607789,0.633761964535102,0.903383649582935,0.878521311323723,0.754411861152164,0.881800789950375,0.95402415607036,0.951701108157313,0.393130156754665,0.464363344635043,0.902719782161194,0.726672736950796,0.451925108759257,0.463328498458788,0.998608511921194,0.814652059346433,0.920114857503385,0.754411861152164,0.566520095233302,0.68852273992493,0.44028789618899,-0.019252314867773,0.991585183016016,0.754411759472363,0.715206824341534,0.414886583807797,0.541080490238993,1,0.821795472096775,0,0.831692577221996,0.436719545247257
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"ss_seu",0.794300073887183,0.463311037905854,0.7229858851497,0.614148478310916,0.729490616581783,0.722852640381794,0.730229601662322,0.861297796818568,1,0.304945291686771,0.302688495560292,0.923511261978737,0.799109517667468,0.322126153015266,0.499813590158404,0.794316914781195,0.548894933828323,0.834347155245873,0.722852640381794,0.344753660544775,0.656665282986427,0.364111649432513,-0.0156604082410714,0.794492717655745,0.722852477502617,0.667832864143727,0.34469899279131,0.192578992945491,0.777841835947833,0.700537801412563,0,0.928441551021791,0.445169308459335
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"ss_cor",0.822460041558207,0.501196458934879,0.662163144913108,0.894902454955666,0.821433664932623,0.796261585836224,0.924674211356022,0.874545767279317,0.966633498328318,0.596549259358455,0.758854529774371,0.837288622351305,0.369255001099858,0.508423965059975,0.403040119366467,1,0.752071338779215,0.915518262521411,0.758917356123781,0.569116667905792,0.684601875323502,0.455012471451837,0,0.996906076184907,0.695224993494912,0.666068092025659,0.16652342222221,0.521387713535799,0.990369853447643,0.813143074022942,0,0.82910568087963,0.802943574923752
"xin","SMARTer","human","pancreas",1600,39851,8,0.55375,0.005,"ss_euc",0.840701517648968,0.463871996679262,0.711701682960521,0.666260356686876,0.717759421266834,0.719975216136373,0.804100077484672,0.885968722773462,1,0.269226885952695,0.2916993945713,0.909455364535372,0.692280278074388,0.337300943188398,0.448068621726337,0.765693746368089,0.550454618469009,0.870449875560062,0.719975216136373,0.480352552331987,0.653068377795277,0.342974136171092,-0.0193996125415429,0.770717088289121,0.719975099143059,0.66177133492998,0.340397381830026,0.367699924317025,0.720694081553933,0.825389304026664,0,0.914861742566274,0.443509298687089
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"dbs",0.0752704823849619,0.228078770317996,0.42074714984466,0,0.262369892152706,0.345443997318299,0.216333648905694,NA,0.305506391578776,0.276867381642084,0.425580627121651,0.39217851955584,0.611506269735594,0.46294833647274,0.330088542177087,0.260706559004277,0.0984907366148794,0.099698365751837,0.34543174172769,1,0.457990083074399,0.130431412402706,-0.55511929167396,0.1983880122429,0.286514798431706,0.284238643974531,0.53459312811893,0.133364930446225,0.237325135444921,0.490232531617157,0.873542677040327,0.599517291715264,0.249008371943936
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"vrc",0.577301865135326,0.420206338884451,0.412299151547708,0,0.3646381575909,0.412475719540178,0.20737555669052,NA,0.416516837113,0.384480270398873,0.382681098680469,0.362261429851841,0.474814266300932,0.376997730988118,0.442248241555115,0.387941674625371,0.43921669585103,0.333073639686472,0.412475719540178,1,0.251572141961588,0.352928140747238,-0.764355636984945,0.385156007053455,0.400909344111537,0.407459782190459,0.346144758777993,0.369919233277846,0.289663372686405,0.683267051372462,0.269755853700207,0.147708755313778,0.404746208116253
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"ss_cos",0.160643240306868,0.846275415062446,0.911803448508596,0,0.701980120683392,0.783559232360399,0.423931166330592,NA,0.673434916484474,0.680250183836029,0.843957298979189,0.634910367138687,0.674815866951502,0.607859713835111,0.204195379592014,0.702351837260688,0.242812194528221,0.564476079324141,0.783550486087992,0.903491709115158,0.689997727485869,0.65843101478752,-1.16356270053547,0.580018584564952,0.736160603806246,0.753434239027536,0.658637285258158,0.177311815480953,0.54689531343885,0.666043557953281,0.791916902323096,1,0.806019937962134
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"ss_cor",0.154501750373947,1,0.915932447621401,0.0822757490765478,0.754375681855887,0.540956386678282,0.382912508250823,NA,0.620406320387706,0.572758666724278,0.81238852015811,0.654862886955057,0.655146520314285,0.649729469238924,0.259924330945676,0.721784705933068,0.251488486607389,0.555117292033723,0.602215164506236,0.951652287326557,0.657737799879737,0.716807528463871,-1.24430935496544,0.612183068851105,0.756132872097423,0.570532559238718,0.483679122238741,0,0.570855306551519,0.689853788793822,0.833992171825761,0.973887107862357,0.579168770681188
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"ss_seu",0.73254784817962,0.770878655746697,0.750355013813569,0,0.843589301655062,0.750355010692048,0.708072342035609,NA,0.653946035869583,0.660224444429801,0.719814208740105,0.588892421526658,0.913721183846692,0.55990734492929,0.500247479379426,0.719165749614711,0.546554049861678,0.290061964255873,0.750349239556805,1,0.750718041742303,0.790698140039491,-0.748922040062739,0.581835205667983,0.756618251659773,0.630955522985412,0.826856099354675,0.0328492449078603,0.409212464001403,0.648010046304428,0.909015530407266,0.871547767033368,0.739009792484039
"yan","Tang","human","embryo",90,20214,6,0.3333333,0.06666667,"ss_euc",0.297309282412226,0.679276103561349,0.660196851716311,0.00845836041175567,0.559678367653998,0.687886657006118,0.652144769508258,NA,0.604507286204669,0.549372954743411,0.716089703474638,0.527895445853825,0.805272308039604,0.493852967992784,0.448604324464409,0.595745150943886,0.474877894689756,0.442244272013841,0.687884619616118,0.886511943949862,0.637985225934327,0.716251042124985,-0.750721387732431,0.512402000409108,0.625128751729178,0.564665762548444,0.640521685933887,0,0.582181702408675,0.539392641363853,0.821731770634075,1,0.662304644859832
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"ss_cor",0.481834012841204,0.597485326258584,0.393324402076336,0,0.890854190114874,0.613969408867924,0.234194183943772,0.566705033912849,0.598599596295322,0.0547065622718113,0.526189825885057,1,0.424212330598482,0.580228651247484,0.840124159035247,0.886532538407273,0.144561584847286,0.623316845245413,0.633376453135479,0.959060564616947,0.540366377577097,0.682362284420652,-0.488099493265145,0.542951514690788,0.610880211234724,0.243663537700869,0.138335199342915,0.140105895308041,0.536661140242213,0.575028599007808,0.259332282869535,0.747261430073364,0.542177190470154
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"dbs",0.235017868739017,0.647130333090462,0.577482338660888,0,0.735643049019668,0.395451815581141,0.0777810230414096,0.658106831631865,0.55916356610716,0.254046983190222,0.331124663701147,1,0.0817471327855829,0.449586736096915,0.570691198599527,0.642696018476354,0.0418371177412702,0.645492666885466,0.395651409692132,0.818607917653459,0.530487860142499,0.562175856947283,-0.642935484589433,0.402546209053877,0.406728118457931,0.336406991875365,0.198560635757009,0.107132150660517,0.398201215078327,0.19363283555949,0.460065484118143,0.819334051342048,0.800872353908278
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"ss_euc",0.34229372388983,0.59235360908263,0.549391448062471,0.0509642088931006,0.730056229873738,0.453924261677249,0.357648299619908,0.623374323395691,0.524659022727533,0.198031504490761,0.279134952535347,0.894558755760691,0.833903911498801,0.565488981364859,0.874092031879524,0.783438420030254,0.18661457930156,0.624492672175169,0.453924261677249,0.949578193506667,0.491048531626474,0.573249391408938,-0.126535822266538,0.572065470453257,0.509787888094698,0.451046262422286,0.515439950345788,0,0.432203215618832,1,0.64249374361961,0.847989476705305,0.614394512326502
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"ss_seu",0.549609683140807,0.569156908431729,0.525283882594411,0,0.59937417357342,0.525283881281968,0.328885358628758,0.588163186833578,0.507255404734902,0.254546671944376,0.235637585734711,0.8673402841813,0.824899352892642,0.500605101935745,0.828671428655814,0.674731112317399,0.107675713015052,0.557530226832706,0.525284720408307,0.887336933369125,0.502466093292172,0.434338855866105,-0.164612519547601,0.552578265687574,0.472226962398724,0.385184252149369,0.487986803971709,0.0300506659131765,0.521889971417282,1,0.657238032981729,0.590257755834965,0.611202443121943
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"ss_cos",0.499187398663857,0.517045938672177,0.472159585965204,0.0326319198109208,0.89002308856345,0.486738582486269,0.267514283096406,0.550253154687684,0.633926859847241,0,0.447195823684643,1,0.496703417528528,0.629306460984767,0.760054133205702,0.906944382001051,0.145734170220249,0.617306235619444,0.486738445901225,0.977896897641461,0.566858322041355,0.683635802809896,-0.454888027011969,0.581514921631486,0.52925513915455,0.391705030939358,0.393244162269861,0.159490833720799,0.575868108928849,0.598663970629663,0.824613649284892,0.743368767667133,0.621734618674476
"zeisel","STRT-Seq UMI","mouse","brain",3005,19972,9,0.3154742,0.008652246,"vrc",0.746376591443447,0.468478490475983,0.417696898493854,0.0522444833164966,0.734860692635929,0.547978955402772,0.61292717401454,0.519660581959658,0.736877742398317,0.282873861101641,0.41653091735381,0.93299068506969,0.697684053800704,0.705085155484028,0.752684207639546,0.726338393535915,0.470392269080032,1,0.547978957710243,0.868102108664401,0.976062687977148,0.539540845487748,-2.03651378556175,0.730024503142152,0.55530278306457,0.515585992279638,0.762006944921016,0,0.535615197700193,0.893684777326843,0.613988595584474,0.678729568076671,0.3027271252409
